benchmark, result, time
MP+dmb.ldll+dmb.ldaa.litmus, PASS, 21
LB+data+poal.litmus, PASS, 20
S+dmb.stpls.litmus, PASS, 21
R+dmb.sypl+dmb.stla.litmus, PASS, 21
3.LB+data+data+po.litmus, FAIL, 19
MP+dmb.stpl+dmb.ldaa.litmus, PASS, 21
SB+dmb.ld+popa.litmus, FAIL, 18
MP+dmb.st+dmb.ldap.litmus, PASS, 21
S+dmb.stpl+dataap.litmus, PASS, 22
2+2W+popls.litmus, PASS, 21
MP+dmb.sylp+addrap.litmus, PASS, 22
R+dmb.ld+dmb.sy.litmus, FAIL, 19
MP+dmb.st+dmb.sypa.litmus, PASS, 22
S+polp+data.litmus, FAIL, 17
SB+dmb.ldpa+popa.litmus, FAIL, 18
MP+popl+dmb.ldap.litmus, PASS, 21
MP+dmb.ld+po.litmus, FAIL, 18
Z6.5+dmb.sy+po+dmb.sy.litmus, FAIL, 20
LB+dmb.syap+datapl.litmus, PASS, 21
R+dmb.ld+dmb.stpa.litmus, FAIL, 17
MP+dmb.ld+addrap.litmus, FAIL, 18
2+2W+dmb.ld+popl.litmus, FAIL, 18
MP+dmb.syll+dmb.ldaa.litmus, PASS, 21
LB+dmb.sypl+dmb.syap.litmus, PASS, 20
MP+popl+dmb.sypa.litmus, PASS, 21
R+popl+dmb.ldpa.litmus, FAIL, 18
2+2W+dmb.ldlp+dmb.stlp.litmus, FAIL, 18
MP+poll+poap.litmus, PASS, 21
R+dmb.ldpl+dmb.stla.litmus, PASS, 21
MP+popl+po.litmus, FAIL, 17
LB+dmb.ldpl+dmb.st.litmus, FAIL, 17
R+dmb.sy+pola.litmus, PASS, 21
MP+dmb.sy+dmb.st.litmus, FAIL, 17
MP+dmb.ldlp+popa.litmus, FAIL, 18
SB+dmb.ldlp+dmb.sypa.litmus, FAIL, 17
S+poll+dmb.syal.litmus, PASS, 22
MP+dmb.st+poaa.litmus, PASS, 21
LB+dmb.ldap+datapl.litmus, PASS, 21
R+dmb.sy+dmb.stpa.litmus, FAIL, 17
MP+dmb.sylp+addr.litmus, PASS, 22
R+dmb.stll+dmb.stla.litmus, PASS, 21
LB+dmb.ldal+dmb.stal.litmus, PASS, 21
SB+dmb.ld+dmb.ldla.litmus, FAIL, 17
S+dmb.sypl+data.litmus, PASS, 21
W+RWC+po+dmb.sy+po.litmus, FAIL, 19
LB+dmb.sy+po.litmus, FAIL, 17
R+dmb.ldll+pola.litmus, PASS, 21
MP+polp+po.litmus, FAIL, 17
2+2W+dmb.sy+po.litmus, FAIL, 18
R+dmb.syll+dmb.stpa.litmus, FAIL, 18
S+dmb.st+dmb.stal.litmus, PASS, 22
MP+dmb.sylp+dmb.syaa.litmus, PASS, 21
SB+dmb.ldpa+po.litmus, FAIL, 17
SB+dmb.sylps.litmus, PASS, 21
2+2W+dmb.ld+dmb.sypl.litmus, FAIL, 18
2+2W+dmb.sy+dmb.sypl.litmus, PASS, 22
S+polp+dmb.ldal.litmus, FAIL, 18
LB+datapl+po.litmus, FAIL, 18
WWC+dmb.sys.litmus, PASS, 22
R+dmb.stlp+polp.litmus, FAIL, 18
S+dmb.ldll+dmb.stpl.litmus, PASS, 22
S+poll+dataap.litmus, PASS, 21
Z6.0+po+dmb.sy+po.litmus, FAIL, 18
R+poll+dmb.ldla.litmus, PASS, 21
SB+dmb.stlp+dmb.syla.litmus, FAIL, 17
S+dmb.stll+poap.litmus, PASS, 21
SB+dmb.ldla+dmb.sylp.litmus, PASS, 21
LB+dmb.ld+dmb.syap.litmus, PASS, 21
S+dmb.ldll+dataap.litmus, PASS, 21
R+dmb.ldll+dmb.stpa.litmus, FAIL, 18
R+dmb.lds.litmus, FAIL, 18
ISA2+po+data+addr.litmus, FAIL, 21
MP+dmb.ldlp+dmb.syaa.litmus, FAIL, 19
Z6.1+po+po+dmb.sy.litmus, FAIL, 20
MP+po+dmb.sypa.litmus, FAIL, 17
MP+dmb.syll+popa.litmus, FAIL, 17
R+dmb.st+po.litmus, FAIL, 18
MP+dmb.ldll+addr.litmus, PASS, 22
2+2W+dmb.stpl+poll.litmus, PASS, 26
S+poll+po.litmus, FAIL, 18
LB+dmb.sy+dmb.syap.litmus, PASS, 21
MP+dmb.ld+poap.litmus, FAIL, 17
S+dmb.syll+dataap.litmus, PASS, 22
MP+po+dmb.ldap.litmus, FAIL, 18
S+dmb.stlp+dmb.stap.litmus, PASS, 21
R+dmb.stpl+dmb.stpa.litmus, FAIL, 17
S+dmb.syll+dmb.stpl.litmus, PASS, 22
SB+dmb.stpa+dmb.sylp.litmus, FAIL, 17
2+2W+dmb.st+polp.litmus, FAIL, 18
R+dmb.ldll+popa.litmus, FAIL, 19
MP+dmb.ldpl+dmb.ldaa.litmus, PASS, 21
SB+popas.litmus, FAIL, 18
R+dmb.syll+dmb.stla.litmus, PASS, 21
WRC+dmb.sy+po.litmus, FAIL, 18
MP+dmb.ld+addr.litmus, FAIL, 18
ISA2+dmb.sy+data+dmb.sy.litmus, PASS, 23
WRW+2W.litmus, FAIL, 19
MP+po+addrap.litmus, FAIL, 19
MP+dmb.ldll+poap.litmus, PASS, 21
S+polp+dataap.litmus, FAIL, 17
