benchmark, result, time
Z6.1+sync+po+sync.litmus, , 16
DETOUR1002.litmus, , 11
WRC+po+sync.litmus, , 12
R+lwsync+isync.litmus, , 10
ISA2+lwsync+sync+ctrl.litmus, , 13
DETOUR1019.litmus, , 36
aclwdrr034.litmus, , 15
W+RWC+po+po+lwsync.litmus, , 12
MP+PPO915.litmus, , 114
MP+PPO766.litmus, , 90
c5.litmus, , 12
safe284.litmus, , 20
safe151.litmus, , 21
DETOUR0700.litmus, , 31
MP+PPO428.litmus, , 12
S+PPO283.litmus, , 11
IRRWIW+lwsync+po.litmus, , 22
DETOUR0269.litmus, , 37
DETOUR0800.litmus, , 132
DETOUR0673.litmus, , 35
safe438.litmus, , 43
DETOUR0381.litmus, , 12
MP+PPO468.litmus, , 38
MP+PPO655.litmus, , 185
mc.litmus, , 15
DETOUR1317.litmus, , 34
LB+PPO0191.litmus, , 29
podwr001.litmus, , 14
SB+sync+po.litmus, , 11
safe062.litmus, , 20
safe478.litmus, , 27
DETOUR0633.litmus, , 31
MP+PPO955.litmus, , 52
IRIW+ctrlisync+po.litmus, , 18
DETOUR1264.litmus, , 19
ISA2+lwsync+lwsync+ctrlisync.litmus, , 14
DETOUR1059.litmus, , 11
Z6.3+syncs.litmus, , 12
LB+sync+isync.litmus, , 14
MP+lwsync+po.litmus, , 10
DETOUR0933.litmus, , 29
safe111.litmus, , 43
RWC+isync+po.litmus, , 13
DETOUR0740.litmus, , 18
DETOUR0167.litmus, , 35
ISA2+sync+ctrl+lwsync.litmus, , 13
S+lwsync+ctrlisync.litmus, , 10
safe292.litmus, , 42
safe147.litmus, , 15
DETOUR0716.litmus, , 43
aclwdrr022.litmus, , 14
dd1.litmus, , 19
S+PPO429.litmus, , 44
MP+PPO770.litmus, , 174
DETOUR0458.litmus, , 65
DETOUR0816.litmus, , 31
safe209.litmus, , 46
ISA2+lwsyncs.litmus, , 14
DETOUR1341.litmus, , 376
R06.litmus, , 18
S+PPO767.litmus, , 52
3.SB+syncs.litmus, , 13
LB+data+RDWI+data+WW.litmus, , 28
WRC+isyncs.litmus, , 12
LB+PPO0475.litmus, , 37
Z6.4+sync+sync+lwsync.litmus, , 13
safe074.litmus, , 42
DETOUR0418.litmus, , 418
safe249.litmus, , 18
DETOUR0625.litmus, , 162
MP+sync+po.litmus, , 9
Z6.2+syncs.litmus, , 13
MP+PPO643.litmus, , 52
ISA2+lwsync+data+ctrlisync.litmus, , 16
3.2W+lwsync+sync+po.litmus, , 13
safe107.litmus, , 46
DETOUR0483.litmus, , 31
DETOUR0756.litmus, , 35
DETOUR0171.litmus, , 15
S+PPO827.litmus, , 48
MP+PPO943.litmus, , 62
MP+PPO730.litmus, , 43
MP+po+ctrlisync.litmus, , 12
ISA2+lwsync+ctrlisync+isync.litmus, , 13
DETOUR1272.litmus, , 20
DETOUR1269.litmus, , 76
DETOUR1054.litmus, , 29
DETOUR0570.litmus, , 12
DETOUR0498.litmus, , 99
3.LB+sync+sync+lwsync.litmus, , 14
Z6.3+sync+lwsync+po.litmus, , 11
MP+PPO465.litmus, , 54
MP+PPO658.litmus, , 19
R+sync+po.litmus, , 10
safe187.litmus, , 43
safe475.litmus, , 49
LB+PPO0249.litmus, , 18
LB+PPO0586.litmus, , 98
ISA2+lwsync+isync+ctrl.litmus, , 14
S+PPO694.litmus, , 51
Z6.0+po+po+lwsync.litmus, , 13
ISA2+rfi-data+sync+sync.litmus, , 18
DETOUR1167.litmus, , 20
DETOUR0796.litmus, , 52
DETOUR0264.litmus, , 20
DETOUR0443.litmus, , 132
safe212.litmus, , 22
S+PPO432.litmus, , 63
MP+PPO371.litmus, , 62
MP+PPO918.litmus, , 127
Z6.2+rfi-data+sync+data.litmus, , 25
Z6.1+po+po+sync.litmus, , 15
aclwdrr039.litmus, , 19
DETOUR1014.litmus, , 14
safe289.litmus, , 13
DETOUR0530.litmus, , 41
DETOUR0317.litmus, , 12
safe361.litmus, , 54
DETOUR0896.litmus, , 19
DETOUR0823.litmus, , 88
DETOUR0585.litmus, , 27
Z6.3+lwsync+po+lwsync.litmus, , 14
S+PPO487.litmus, , 60
MP+PPO636.litmus, , 66
podrr005.litmus, , 44
Z6.2+lwsync+sync+po.litmus, , 13
DETOUR1149.litmus, , 21
PPO013.litmus, , 14
DataWW.litmus, , 12
LB+PPO0573.litmus, , 21
LB+PPO0169.litmus, , 17
safe480.litmus, , 50
DETOUR0950.litmus, , 43
safe172.litmus, , 24
Z6.5+sync+rfi-data+sync.litmus, , 21
DETOUR0723.litmus, , 11
aclwdrr017.litmus, , 12
DETOUR1207.litmus, , 15
ISA2+sync+po+lwsync.litmus, , 13
safe132.litmus, , 20
DETOUR0379.litmus, , 18
