benchmark, result, time
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-G+RW-G.litmus, PASS, 279
C-LB-LRW+R-A+R-A+R-OC+R-Oc.litmus, PASS, 30
C-WW-G+WW-R+WW-G+WW-G+WW-R.litmus, PASS, 63
C-LB-LRR+R-A+R-A+R-OC.litmus, FAIL, 22
C-RW-G+RW-G+RW-Rr+RW-RC.litmus, PASS, 75
C-WW-G+WW-G+WW-B+WW-G+WW-G+WW-R.litmus, PASS, 55
C-RW-G+RW-Rrd+RW-CD+RW-G+RW-R.litmus, PASS, 66
C-LB-LWR+R-A+R-Oc+OB-O+R-Oc.litmus, FAIL, 23
C-WR-GH+WR-R+WR-R+WR-R+WR-G+WR-R+WR-R.litmus, FAIL, 26
C-LB-GRR+R-Oc+R-Oc+R-Oc.litmus, FAIL, 24
C-WW-G+WW-B+WW-R+WW-R+WW-G+WW-G+WW-R+WW-R.litmus, FAIL, 30
C-LB-GWR+R-Dd+R-Dd+R-A.litmus, FAIL, 24
C-RW-G+RW-G+RW-G+RW-G+RW-Rr+RW-Ra+RW-R.litmus, PASS, 172
C-LB-GRW+R-Dd+OB-O+R-Oc.litmus, PASS, 33
C-LB-LRW+R-A+R-Dd.litmus, PASS, 28
C-RW-G+RW-G+RW-Rs+RW-RD+RW-R.litmus, PASS, 91
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-R+RW-R+RW-G+RW-R.litmus, FAIL, 35
C-LB-LRW+R-Oc+R-Oc+R-Ok.litmus, FAIL, 23
C-WW-G+WW-B+WW-R+WW-G+WW-R+WW-R.litmus, FAIL, 26
C-RW-G+RW-Rr+RW-RC+RW-R+RW-G+RW-R+RW-R.litmus, FAIL, 26
C-LB-LRR+R-Dd+R-Oc+R-Dd+R-A.litmus, PASS, 31
C-LB-Lrw+R-Od+R-Od.litmus, PASS, 27
C-LB-LRW+R-Ov+R-OC+R-Dd+R-A.litmus, PASS, 31
C-WR-G+WR-R+WR-R+WR-R.litmus, FAIL, 22
C-RW-G+RW-Rs+RW-RD+RW-R+RW-R+RW-R.litmus, FAIL, 24
C-RW-G+RW-G+RW-Rr+RW-RC+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 27
C-LB-LWR+R-Dd+OB-O+R-Dd+R-Oc.litmus, FAIL, 25
C-RW-G+RW-B+RW-B+RW-G+RW-G+RW-B+RW-B+RW-B.litmus, PASS, 216
C-LB-GRR+R-Dd+R-A+R-A+OB-OB.litmus, PASS, 34
C-RW-G+RW-Rrd+RW-CD+RW-G+RW-R+RW-R+RW-G+RW-R.litmus, PASS, 44
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-G+RW-R+RW-R+RW-G.litmus, PASS, 69
C-RW-R3+RW-R3+RW-R3.litmus, FAIL, 20
C-LB-Lww+R-A+R-A+R-D.litmus, FAIL, 30
C-LB-LRW+R-Dd+OB-O+OB-O+R-A.litmus, PASS, 34
C-RW-G+RW-B+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 87
C-RW-G+RW-R1I.litmus, FAIL, 19
C-WW-G+WW-R+WW-G+WW-G+WW-G+WW-R.litmus, PASS, 81
C-WW-G+WW-G+WW-G+WW-G+WW-B+WW-R+WW-R.litmus, PASS, 86
C-WR-G+WR-R+WR-G+WR-G+WR-R+WR-R+WR-R+WR-R.litmus, FAIL, 26
C-LB-GWW+R-Dd+OB-O+OB-O+R-Oc.litmus, PASS, 31
C-RW-G+RW-Rr+RW-RC+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 27
C-RW-G+RW-R+RW-G+RW-Rs+RW-RD+RW-R+RW-G+RW-R.litmus, PASS, 38
C-LB-GWW+R-Dd+R-Oc+R-A+R-A.litmus, FAIL, 24
C-RW-G+RW-Rrd+RW-D+RW-R.litmus, PASS, 29
C-RW-G+RW-G+RW-R+RW-R+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 39
C-RW-G+RW-G+RW-Rrd+RW-CD+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 28
C-LB-LRW+R-Dd+R-Oc+R-Oc+Oq-A.litmus, PASS, 30
C-LB-GRR+R-Dd+R-Oc+R-A+R-A.litmus, PASS, 30
C-WW-B+WW-R+WW-R+WW-R+WW-R+WW-R+WW-R+WW-R.litmus, FAIL, 29
C-RW-G+RW-G+RW-G+RW-R+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 136
C-RW-G+RW-R2+RW-R2+RW-R2.litmus, FAIL, 21
C-RR-GR2+RR-R+RR-R.litmus, FAIL, 22
C-RW-G+RW-G+RW-G+RW-r+RW-a+RW-B+RW-B.litmus, PASS, 75
C-RW-G+RW-Rs+RW-RCD+RW-R+RW-G+RW-R+RW-R+RW-R.litmus, FAIL, 28
C-RW-G+RW-r+RW-a+RW-G+RW-B+RW-B.litmus, PASS, 48
C-RW-G+RW-Rrd+RW-D+RW-G+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 155
C-LB-GRW+R-A+R-Dd.litmus, PASS, 28
C-LB-LWR+R-Dd+R-A+R-Oc+R-A.litmus, PASS, 30
C-LB-GRR+R-Dd+R-Dd+OB-O+R-A.litmus, PASS, 33
C-RW-R3I+RW-R3I+RW-R3I+RW-R3I.litmus, FAIL, 22
C-LB-LRW+R-Ov+R-OC+R-Dd+R-Oc+OB-OB.litmus, PASS, 50
C-WR-G+WR-G+WR-R+WR-G+WR-G+WR-G+WR-R+WR-R.litmus, PASS, 132
C-RW-G+RW-G+RW-G+RW-G+RW-R.litmus, PASS, 62
C-LB-GWR+R-Dd+R-Dd+R-A+OB-OB.litmus, PASS, 33
C-RW-G+RW-G+RW-B+RW-B.litmus, PASS, 49
C-LB-LRW+R-Dd+R-A+R-Oc+R-A.litmus, PASS, 30
C-RW-Rrd+RW-CD+RW-R+RW-R+RW-R.litmus, FAIL, 24
C-RW-G+RW-Rrd+RW-CD+RW-G+RW-G+RW-G+RW-R.litmus, PASS, 109
C-LB-GWR+R-Dd+R-Oc.litmus, FAIL, 23
C-LB-GRW+R-Dd+R-A+R-Oc.litmus, PASS, 29
C-RW-G+RW-G+RW-R+RW-G+RW-G+RW-Rrd+RW-CD.litmus, PASS, 108
C-LB-Lrw+R-A+R-D+R-OC.litmus, PASS, 29
C-RW-H+RW-R+RW-R+RW-G+RW-R+RW-R.litmus, FAIL, 24
C-RW-G+RW-R+RW-R+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 26
C-LB-LRW+R-Dd+R-Ok.litmus, FAIL, 22
C-LB-LRW+R-Dd+R-A+R-Oc.litmus, PASS, 29
C-WR-G+WR-G+WR-G+WR-G+WR-G+WR-G+WR-R+WR-R.litmus, PASS, 107
C-RW-G+RW-R+RW-G+RW-G+RW-Rs+RW-RD+RW-R.litmus, PASS, 176
C-RR-G+RR-G+RR-G+RR-R+RR-G+RR-G+RR-R.litmus, PASS, 87
C-RR-G+RR-G+RR-R+RR-R+RR-R.litmus, FAIL, 25
C-RR-GH+RR-R+RR-R+RR-R+RR-R.litmus, FAIL, 26
C-RW-G+RW-r+RW-a+RW-B+RW-G+RW-B+RW-B.litmus, PASS, 71
C-LB-Lww+R-OC+R-D.litmus, FAIL, 21
C-RW-G+RW-G+RW-G+RW-G+RW-RI+RW-G+RW-G+RW-RI.litmus, PASS, 120
C-RW-G+RW-G+RW-G+RW-R+RW-G+RW-G+RW-Rr+RW-Ra.litmus, PASS, 209
C-LB-LRW+R-Dd+R-Dd+R-Dd+R-Ov.litmus, PASS, 33
C-LB-Lwr+R-A+R-D+R-OC.litmus, FAIL, 22
C-RW-G+RW-G+RW-R1+RW-R1.litmus, PASS, 30
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-G+RW-RI.litmus, PASS, 112
C-RW-G+RW-G+RW-RB+RW-R+RW-R.litmus, PASS, 33
C-RW-G+RW-G+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 85
C-RR-G+RR-R+RR-G+RR-R+RR-G+RR-G+RR-R.litmus, PASS, 117
C-RW-G+RW-R+RW-R.litmus, FAIL, 22
C-RW-G+RW-R+RW-R+RW-R+RW-G+RW-R+RW-R.litmus, FAIL, 36
C-RW-G+RW-G+RW-RI+RW-RI+RW-RI+RW-RI.litmus, FAIL, 32
C-RW-G+RW-Rrd+RW-D+RW-G+RW-R+RW-G+RW-G+RW-R.litmus, PASS, 130
C-LB-LRR+R-Dd+R-A+R-Oc+R-A.litmus, PASS, 33
C-RW-RI+RW-RI+RW-RI+RW-RI+RW-RI+RW-RI.litmus, FAIL, 25
C-LB-GRW+R-Dd+R-Dd+OB-O+R-A.litmus, PASS, 42
C-LB-GWW+R-Oc+R-Oc+OB-OB.litmus, PASS, 33
C-LB-LRW+R-Dd+R-Dd+R-Oc+RQ-A.litmus, PASS, 35
C-RW-G+RW-RI+RW-G+RW-G+RW-RI+RW-G+RW-G+RW-RI.litmus, PASS, 115
C-RW-G+RW-Rs+RW-RCD+RW-R+RW-R+RW-R+RW-G+RW-R.litmus, FAIL, 28
C-LB-GWR+R-Dd+OB-O+OB-O+OB-OB.litmus, PASS, 29
C-LB-LWW+R-Dd+R-A+R-Oc+R-A.litmus, PASS, 24
C-LB-GWW+R-A+OB-O+OB-OB.litmus, PASS, 26
C-RW-G+RW-R+RW-G+RW-G+RW-G+RW-G+RW-Rrd+RW-D.litmus, PASS, 118
C-LB-LRW+OB-Dv.litmus, PASS, 20
C-LB-GRR+R-Dd+R-A+R-A.litmus, PASS, 24
C-LB-LRW+R-Dd+OB-O+OB-OB.litmus, PASS, 30
C-LB-GRW+R-Dd+OB-O+R-A+OB-OB.litmus, PASS, 47
C-RW-G+RW-G+RW-RB+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 21
C-WW-G+WW-R+WW-R+WW-G+WW-R+WW-R.litmus, FAIL, 22
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-R+RW-R+RW-G+RW-G.litmus, PASS, 45
C-RW-G+RW-B+RW-B+RW-B+RW-G+RW-G+RW-G+RW-B.litmus, PASS, 184
C-LB-LRW+R-Dd+R-Dd+R-Dd.litmus, PASS, 25
C-LB-Lww+R-Oc+R-Od+R-Od.litmus, PASS, 25
C-RW-RI+RW-RI+RW-RI+RW-RI+RW-RI.litmus, FAIL, 18
C-RW-G+RW-Rrd+RW-CD+RW-G+RW-G+RW-R+RW-R+RW-R.litmus, PASS, 34
C-RW-G+RW-G+RW-B+RW-G+RW-G+RW-B.litmus, PASS, 90
C-RW-G+RW-G+RW-RI+RW-RI.litmus, PASS, 25
C-LB-GWR+R-A+R-A+R-A+R-A.litmus, FAIL, 19
C-LB-GWW+R-Dd+R-A+R-A.litmus, FAIL, 19
C-RW-G+RW-G+RW-R3+RW-R3.litmus, PASS, 25
C-RW-G+RW-Rr+RW-RC+RW-G+RW-G+RW-G+RW-R.litmus, PASS, 133
C-WW-G+WW-B+WW-G+WW-G+WW-G+WW-R.litmus, PASS, 47
C-LB-LRR+R-Oc+OB-O+OB-O+OB-OB.litmus, PASS, 26
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-G+RW-R+RW-R+RW-R.litmus, FAIL, 29
C-RW-G+RW-R+RW-R+RW-G+RW-G+RW-G+RW-R.litmus, PASS, 98
C-LB-Lww+R-D+R-D+R-D.litmus, FAIL, 18
C-RW-G+RW-R2I+RW-R2I+RW-R2I.litmus, FAIL, 18
C-RW-G+RW-G+RW-r+RW-C+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 80
C-RR-G+RR-R+RR-G+RR-G+RR-G+RR-R+RR-R.litmus, PASS, 94
C-RW-G+RW-G+RW-R+RW-G+RW-G+RW-R.litmus, PASS, 62
C-LB-GWR+R-Oc+R-Oc+R-Oc+OB-OB.litmus, PASS, 26
C-LB-LRW+R-Dd+R-Oc+R-Dd+R-A.litmus, PASS, 25
C-RW-G+RW-R3+RW-R3+RW-R3.litmus, FAIL, 18
C-LB-LRW+R-Dd+R-Dd+R-Dd+R-Oc.litmus, PASS, 27
C-LB-GWR+R-Dd+R-Oc+R-Oc+R-Oc.litmus, FAIL, 21
C-LB-LRW+R-Od+R-Dd+R-Dd+R-Oc.litmus, PASS, 27
C-RW-G+RW-B+RW-G+RW-G+RW-G+RW-G+RW-B.litmus, PASS, 141
C-LB-GRW+R-Dd+R-A+R-A+OB-OB.litmus, PASS, 42
C-RW-G+RW-G+RW-R1I+RW-R1I.litmus, FAIL, 18
C-LB-GRW+R-Dd+R-A.litmus, PASS, 24
C-LB-LRR+R-Dd+OB-O+OB-O+R-A.litmus, PASS, 24
C-RW-G+RW-R1.litmus, PASS, 21
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-Rrd+RW-D.litmus, PASS, 136
C-RR-G+RR-R+RR-R+RR-G+RR-R.litmus, FAIL, 21
C-LB-LRW+R-Od+R-Dd+R-Dd+R-A.litmus, PASS, 26
C-RW-G+RW-R+RW-G+RW-G+RW-Rs+RW-RCD+RW-R+RW-R.litmus, PASS, 35
C-RR-G+RR-G+RR-G+RR-G+RR-G+RR-R+RR-R.litmus, PASS, 87
C-RR-GR1+RR-R+RR-R.litmus, FAIL, 18
C-RW-R2+RW-R2+RW-R2.litmus, FAIL, 18
C-LB-GRW+R-Dd+R-Oc+R-A+R-A.litmus, PASS, 26
C-RW-G+RW-G+RW-G+RW-G+RW-G.litmus, PASS, 77
C-WR-G+WR-G+WR-G+WR-G+WR-R+WR-G+WR-G+WR-R.litmus, PASS, 86
C-WR-G+WR-G+WR-G+WR-R+WR-R+WR-R+WR-R.litmus, FAIL, 22
C-LB-Lrw+R-OC+R-D+R-Od.litmus, PASS, 24
C-LB-GWR+R-Dd+R-Oc+R-A+R-A.litmus, FAIL, 20
C-WW-G+WW-G+WW-B+WW-G+WW-G+WW-G+WW-R+WW-R.litmus, PASS, 91
C-LB-LRW+R-Dd+R-A+R-Oc+Oq-A.litmus, PASS, 25
C-RW-G+RW-G+RW-G+RW-G+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 237
C-LB-Lww+R-OC+R-D+R-D.litmus, FAIL, 20
C-LB-LRR+R-Dd+R-Oc+R-Oc.litmus, FAIL, 26
C-RW-G+RW-Rrd+RW-CD+RW-R+RW-G+RW-R+RW-R.litmus, FAIL, 23
C-RW-G+RW-R+RW-G+RW-R+RW-G+RW-R+RW-G+RW-R.litmus, PASS, 53
C-LB-GRR+R-Dd+R-Dd+OB-O+R-Oc.litmus, FAIL, 27
C-WW-G+WW-R+WW-R+WW-R+WW-R+WW-G+WW-R.litmus, FAIL, 30
C-LB-LRW+R-Dd+R-Dd+OB-O+OB-OB.litmus, PASS, 45
C-LB-LRR+R-Oc+R-Oc+R-Oc+R-Oc.litmus, FAIL, 21
C-LB-LRR+R-Dd+R-Oc+R-Oc+OB-OB.litmus, PASS, 25
C-RW-G+RW-G+RW-Rrd+RW-CD+RW-R+RW-R+RW-R.litmus, FAIL, 24
C-RW-R.litmus, PASS, 19
C-LB-LRW+R-A+OB-O+R-A+R-Oc.litmus, PASS, 31
C-WW-G+WW-R+WW-R+WW-G+WW-G+WW-R+WW-R+WW-R.litmus, FAIL, 30
C-LB-GRR+R-Oc.litmus, FAIL, 21
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-G+RW-G+RW-B.litmus, PASS, 300
C-LB-LWR+R-A+OB-O+R-A+R-Oc.litmus, FAIL, 20
C-LB-GWW+R-Oc+OB-OB.litmus, PASS, 24
C-LB-GWW+R-Dd+R-A+OB-O+R-Oc.litmus, PASS, 25
C-LB-Lrw+R-Oc+R-Od+R-D.litmus, FAIL, 19
C-LB-GRR+R-Oc+R-Oc.litmus, FAIL, 19
C-LB-LRW+R-Od+R-Dd+R-Dd.litmus, PASS, 25
C-LB-GWW+R-Dd+R-Oc+R-A+R-Oc.litmus, FAIL, 21
C-WW-G+WW-R+WW-G+WW-G+WW-G+WW-R+WW-R+WW-R.litmus, PASS, 34
C-RW-G+RW-Rs+RW-RD+RW-G+RW-G+RW-G+RW-G+RW-R.litmus, PASS, 174
C-RR-G+RR-R+RR-R+RR-G+RR-G+RR-R.litmus, PASS, 30
C-LB-LRR+R-A+OB-O+R-Oc+R-Oc.litmus, FAIL, 20
C-LB-LWW+R-A+R-A+R-A+R-Oc.litmus, PASS, 24
C-RW-G+RW-R+RW-G+RW-G+RW-Rr+RW-RC.litmus, PASS, 104
C-LB-LRW+R-Dd+OB-O+R-Oc+RQ-A.litmus, PASS, 26
C-LB-LRR+R-Dd+R-Dd+R-Oc+R-A.litmus, PASS, 25
C-LB-LWR+R-Dd+R-Oc.litmus, FAIL, 18
C-LB-LRW+R-A+OB-O+OB-O+R-Ok.litmus, FAIL, 19
C-LB-Lww+R-Od+R-Od+R-D.litmus, FAIL, 19
C-LB-GRW+R-Dd+R-Dd+OB-OB.litmus, PASS, 40
C-RW-r+RW-a+RW-B+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 38
C-LB-LWW+R-A+R-Oc+OB-O+R-Oc.litmus, PASS, 24
C-RW-G+RW-G+RW-G+RW-G+RW-Rs+RW-RCD.litmus, PASS, 164
C-RW-G+RW-G+RW-G+RW-G+RW-RI.litmus, PASS, 53
C-LB-GRW+R-Dd+R-Dd+R-A+OB-OB.litmus, PASS, 48
C-LB-GRR+OB-O+OB-OB.litmus, PASS, 24
C-RW-G+RW-G+RW-G+RW-G+RW-RB+RW-R+RW-R.litmus, PASS, 132
C-LB-LRW+R-Dd+OB-O+R-A+R-Ok.litmus, FAIL, 21
C-LB-GWW+R-A+R-Oc+R-Oc.litmus, FAIL, 19
C-LB-GWR+R-A.litmus, FAIL, 17
C-WW-G+WW-B+WW-R+WW-R+WW-R+WW-G+WW-G+WW-R.litmus, FAIL, 26
C-LB-LRR+R-A+R-Oc+OB-O+R-OC.litmus, FAIL, 20
C-LB-Lwr+R-A.litmus, PASS, 20
C-LB-LWW+R-A+R-A+R-Oc+OB-OB.litmus, PASS, 24
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-G+RW-R.litmus, PASS, 38
C-LB-LWR+R-Dd+R-Dd+R-Oc.litmus, FAIL, 19
C-WW-G+WW-G+WW-G+WW-R+WW-R.litmus, PASS, 57
C-WW-GR2+WW-R.litmus, PASS, 21
C-RW-G+RW-G+RW-G+RW-B+RW-B+RW-B.litmus, PASS, 81
C-LB-GWR+R-A+R-A+R-A+OB-OB.litmus, PASS, 25
C-RW-GH+RW-R+RW-R+RW-R.litmus, PASS, 25
C-RW-B+RW-B+RW-B.litmus, PASS, 31
C-RW-R3I.litmus, FAIL, 15
C-LB-GRR+R-Dd+OB-O+OB-O+R-Oc.litmus, FAIL, 21
C-LB-GRW+R-A+R-A+R-A+OB-OB.litmus, PASS, 43
C-WW-G+WW-B+WW-G+WW-R+WW-R+WW-G+WW-G+WW-R.litmus, PASS, 113
C-LB-LWW+R-A+R-Oc+R-Oc.litmus, PASS, 22
C-RR-G+RR-G+RR-R+RR-R.litmus, PASS, 25
C-RW-G+RW-B+RW-B+RW-B+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 146
C-RW-G+RW-RB+RW-R+RW-R+RW-G+RW-R+RW-R+RW-R.litmus, FAIL, 22
C-RW-G+RW-G+RW-G+RW-G+RW-Rr+RW-Ra+RW-R+RW-R.litmus, PASS, 179
C-RR-H+RR-R+RR-R.litmus, PASS, 23
C-LB-LRW+R-Dd+R-A.litmus, PASS, 22
C-LB-LRW+R-A+O-O+OB-O+OB-OB.litmus, PASS, 26
C-WR-G+WR-G+WR-G+WR-G+WR-G+WR-G.litmus, PASS, 35
C-LB-Lww+R-A+R-Od.litmus, PASS, 21
C-LB-LRW+R-Dd+OB-O+R-Dd+R-Oc.litmus, PASS, 27
C-RR-G+RR-R+RR-R+RR-R+RR-G+RR-R+RR-R+RR-R.litmus, FAIL, 24
C-LB-GRR+R-Dd+R-A+OB-OB.litmus, PASS, 27
C-LB-GRR+R-Dd+R-A+R-A+R-Oc.litmus, FAIL, 21
C-RW-Rr+RW-RC+RW-R+RW-R+RW-R.litmus, FAIL, 19
C-RW-G+RW-R+RW-G+RW-R+RW-G+RW-R+RW-G+RW-R+RW-G+RW-R.litmus, PASS, 45
C-WW-G+WW-G+WW-G+WW-B.litmus, PASS, 25
C-LB-LWW+R-Dd+OB-OB.litmus, PASS, 22
C-WW-G+WW-G+WW-G+WW-G+WW-G+WW-G+WW-G+WW-G.litmus, PASS, 60
C-LB-GWW+R-Dd+R-A+R-A+R-Oc.litmus, FAIL, 20
C-LB-GRW+R-Dd+OB-O+R-Oc+R-A.litmus, PASS, 35
C-LB-LRW+R-A+R-A+R-Oc.litmus, PASS, 31
C-RW-H+RW-R+RW-R+RW-R.litmus, FAIL, 21
C-LB-LRW+R-A+R-A.litmus, PASS, 25
C-RW-G+RW-R+RW-G+RW-G+RW-R+RW-R+RW-R.litmus, FAIL, 28
C-LB-GRW+R-Dd+R-Dd+R-Dd+OB-OB.litmus, PASS, 60
C-RW-Rrd+RW-CD+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 26
C-LB-LWR+R-A+R-Oc+R-Oc+OB-OB.litmus, PASS, 28
C-RW-G+RW-RI+RW-RI+RW-G+RW-RI+RW-RI+RW-G+RW-RI.litmus, FAIL, 26
C-RW-GR+RW-R+RW-R.litmus, PASS, 28
C-RW-G+RW-G+RW-G+RW-Rrd+RW-CD.litmus, PASS, 74
C-RW-G+RW-r+RW-C+RW-B+RW-B+RW-B+RW-G+RW-B.litmus, PASS, 93
C-RW-G+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 23
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-Rs+RW-RD.litmus, PASS, 264
C-LB-LWW+R-Dd+OB-O+R-Oc+R-Oc.litmus, PASS, 29
C-RW-Rrd+RW-D+RW-R+RW-R+RW-R.litmus, FAIL, 23
C-LB-GRR+R-Dd.litmus, PASS, 26
C-LB-LWR+R-Dd+R-Dd+OB-O+R-A.litmus, PASS, 31
C-LB-GRW+R-A+OB-OB.litmus, PASS, 35
C-LB-Lww+R-A+R-OC+R-Od.litmus, PASS, 29
C-RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-R.litmus, PASS, 136
C-LB-LWW+R-Dd+R-Oc+R-Oc.litmus, PASS, 29
C-LB-LRW+R-Od+R-Dd+R-Oc.litmus, PASS, 31
C-LB-Lww+R-A+R-Ov+R-OC.litmus, PASS, 28
C-RW-R+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 24
C-RW-G+RW-G+RW-Rrd+RW-D+RW-R+RW-R.litmus, PASS, 33
C-LB-LWR+R-A+R-A+R-Oc.litmus, FAIL, 22
C-LB-GRW+R-Dd+R-A+R-Dd+R-A.litmus, PASS, 33
C-LB-LWR+R-Dd+R-Dd.litmus, PASS, 28
C-WR-G+WR-G+WR-G+WR-R+WR-R+WR-R+WR-R+WR-R.litmus, FAIL, 27
C-LB-LWW+R-A+OB-O+OB-O+OB-OB.litmus, PASS, 32
C-RW-G+RW-r+RW-a+RW-G+RW-G+RW-G+RW-B+RW-B.litmus, PASS, 117
C-RW-G+RW-G+RW-G+RW-G+RW-Rr+RW-Ra.litmus, PASS, 161
C-LB-GWR+R-Dd+R-A+R-Dd+R-A.litmus, FAIL, 26
C-RW-G+RW-R+RW-R+RW-G+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 39
C-RW-G+RW-B+RW-B+RW-G+RW-B.litmus, PASS, 72
C-RW-Rrd+RW-D+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 25
C-LB-GRW+R-Dd+R-A+OB-O+OB-OB.litmus, PASS, 54
C-WW-R+WW-R+WW-R+WW-R.litmus, FAIL, 23
C-RW-G+RW-G+RW-B+RW-B+RW-G+RW-G+RW-B+RW-B.litmus, PASS, 253
C-RW-G+RW-G+RW-r+RW-a+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 100
C-RW-G+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 156
C-LB-LRW+R-OC+OB-O+OB-OB.litmus, PASS, 37
C-WR-G+WR-R+WR-R+WR-R+WR-G+WR-G+WR-R.litmus, FAIL, 26
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-G+RW-RI+RW-RI.litmus, PASS, 152
C-WR-G+WR-G+WR-R+WR-R+WR-R+WR-R+WR-R+WR-R.litmus, FAIL, 27
C-WW-G+WW-G+WW-G+WW-G+WW-G+WW-G+WW-G.litmus, PASS, 56
C-RW-G+RW-Rrd+RW-D+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 27
C-LB-LRR+R-Oc+R-Oc+OB-OB.litmus, PASS, 28
C-LB-GWR+R-Dd+R-Oc+R-Dd+R-A.litmus, FAIL, 26
C-WR-G+WR-R+WR-R+WR-R+WR-G+WR-G+WR-R+WR-R.litmus, FAIL, 25
C-LB-LRR+R-Dd+R-A+R-A+R-A.litmus, PASS, 29
C-RW-G+RW-Rr+RW-Ra+RW-G+RW-G+RW-G+RW-R.litmus, PASS, 160
C-RW-G+RW-Rs+RW-RCD+RW-R+RW-G+RW-R+RW-R.litmus, FAIL, 26
C-RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-R+RW-R.litmus, PASS, 36
C-LB-LRW+R-OC+R-Oc+OB-O+OB-OB.litmus, PASS, 43
C-LB-Lww+R-A+R-OC+R-D.litmus, FAIL, 22
C-LB-LWR+R-Dd+R-Dd+R-Dd.litmus, PASS, 28
C-RW-G+RW-Rrd+RW-D+RW-R+RW-R+RW-G+RW-R.litmus, FAIL, 26
C-LB-GWW+R-Dd+OB-O+OB-O+R-A.litmus, PASS, 30
C-RW-G+RW-R+RW-G+RW-G+RW-G+RW-G+RW-Rs+RW-RD.litmus, PASS, 212
C-RW-G+RW-Rr+RW-RC+RW-G+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 226
C-LB-LWR+R-Dd+R-A+R-A+OB-OB.litmus, PASS, 38
C-RW-G+RW-G+RW-G+RW-RB+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 241
C-RW-G+RW-RB+RW-R+RW-G+RW-R+RW-R.litmus, FAIL, 25
C-RW-G+RW-G+RW-G+RW-r+RW-C+RW-B+RW-B.litmus, PASS, 79
C-LB-LRR+R-Dd+R-Oc+R-A+OB-OB.litmus, PASS, 30
C-LB-GWR+R-Dd+OB-O+OB-OB.litmus, PASS, 31
C-WR-G+WR-R+WR-G+WR-R+WR-G+WR-G+WR-R+WR-R.litmus, PASS, 39
C-LB-GWR+R-Dd+R-A+R-Oc.litmus, FAIL, 24
C-LB-LWR+R-A+R-Oc+OB-OB.litmus, PASS, 27
C-RW-G+RW-Rrd+RW-CD+RW-R+RW-G+RW-G+RW-G+RW-R.litmus, PASS, 141
C-LB-LWR+R-A+O-Dd.litmus, FAIL, 20
C-LB-GRR+R-A+OB-O+OB-OB.litmus, PASS, 32
C-LB-LRW+R-A+R-A+R-A+R-A.litmus, PASS, 28
C-RW-G+RW-Rs+RW-RCD.litmus, PASS, 61
C-LB-LWR+R-Dd+OB-O+R-Dd+OB-OB.litmus, PASS, 32
C-RW-G+RW-G+RW-r+RW-C.litmus, PASS, 31
C-RW-G+RW-G+RW-Rrd+RW-CD+RW-R.litmus, PASS, 62
C-WW-G+WW-B+WW-R+WW-G+WW-R.litmus, PASS, 32
C-LB-LWR+R-Dd+R-A+R-Oc.litmus, FAIL, 22
C-RW-Rr+RW-Ra+RW-R+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 25
