benchmark, result, time
W+RWC+dmb.sy+po+po.litmus, , 7
MP+poll+addr.litmus, , 7
SB+dmb.sylp+dmb.syla.litmus, , 7
RWC+po+dmb.sy.litmus, , 6
R+po+dmb.sylp.litmus, , 7
S+dmb.ldpl+dmb.stpl.litmus, , 8
R+polp+dmb.sy.litmus, , 7
R+polp+dmb.ld.litmus, , 7
MP+dmb.ldll+addrap.litmus, , 7
S+dmb.sy+data.litmus, , 7
SB+dmb.stlp+dmb.sy.litmus, , 7
2+2W+dmb.sts.litmus, , 7
SB+dmb.ldpa+pola.litmus, , 8
MP+dmb.sy+dmb.syaa.litmus, , 7
LB+dmb.ldal+datapl.litmus, , 6
S+dmb.syll+poal.litmus, , 7
MP+dmb.sy+dmb.ld.litmus, , 7
2+2W+dmb.ld+poll.litmus, , 9
R+dmb.ld+dmb.stla.litmus, , 8
R+dmb.ldlp+po.litmus, , 7
2+2W+dmb.sylp+po.litmus, , 7
LB+dmb.ldpl+dmb.sy.litmus, , 7
R+popl+dmb.ldla.litmus, , 7
R+dmb.ldpl+dmb.stpa.litmus, , 8
S+dmb.ldlp+dmb.stap.litmus, , 7
SB+dmb.ldpa+dmb.sylp.litmus, , 7
Z6.0+dmb.sy+dmb.sy+po.litmus, , 8
R+dmb.sy+popa.litmus, , 6
SB+dmb.ldlp+dmb.syla.litmus, , 8
SB+dmb.stla+dmb.sylp.litmus, , 9
S+dmb.sypl+dmb.stpl.litmus, , 8
R+dmb.sy+dmb.stla.litmus, , 8
R+dmb.stll+dmb.stpa.litmus, , 7
2+2W+dmb.sypl+polp.litmus, , 7
2+2W.litmus, , 7
LB+po+popl.litmus, , 7
LB+dmb.syal+datapl.litmus, , 7
MP+dmb.stlp+dmb.syaa.litmus, , 7
SB+dmb.ld+dmb.ldpa.litmus, , 8
MP+dmb.ld+dmb.syaa.litmus, , 7
ISA2+dmb.sy+po+addr.litmus, , 7
Z6.4+po+dmb.sy+dmb.sy.litmus, , 7
LB+dmb.stal+dataal.litmus, , 7
R+polp+dmb.syla.litmus, , 7
R+dmb.sylp+pola.litmus, , 6
R+polp+dmb.st.litmus, , 8
S+dmb.stlp+popl.litmus, , 8
R+dmb.sys.litmus, , 8
MP+dmb.ldlp+addrap.litmus, , 7
SB+dmb.sylp+po.litmus, , 7
R+poll+dmb.sy.litmus, , 7
LB+dmb.ldpl+dmb.syap.litmus, , 7
LB+dmb.stpl+popl.litmus, , 7
R+poll+dmb.ld.litmus, , 9
MP+dmb.ldll+dmb.ldaa.litmus, , 7
LB+data+poal.litmus, , 7
S+dmb.stpls.litmus, , 8
R+dmb.sypl+dmb.stla.litmus, , 7
3.LB+data+data+po.litmus, , 7
MP+dmb.stpl+dmb.ldaa.litmus, , 7
SB+dmb.ld+popa.litmus, , 7
MP+dmb.st+dmb.ldap.litmus, , 7
S+dmb.stpl+dataap.litmus, , 9
2+2W+popls.litmus, , 7
MP+dmb.sylp+addrap.litmus, , 7
R+dmb.ld+dmb.sy.litmus, , 8
MP+dmb.st+dmb.sypa.litmus, , 8
S+polp+data.litmus, , 8
SB+dmb.ldpa+popa.litmus, , 8
MP+popl+dmb.ldap.litmus, , 8
MP+dmb.ld+po.litmus, , 7
Z6.5+dmb.sy+po+dmb.sy.litmus, , 8
LB+dmb.syap+datapl.litmus, , 7
R+dmb.ld+dmb.stpa.litmus, , 7
MP+dmb.ld+addrap.litmus, , 8
2+2W+dmb.ld+popl.litmus, , 7
MP+dmb.syll+dmb.ldaa.litmus, , 7
LB+dmb.sypl+dmb.syap.litmus, , 7
MP+popl+dmb.sypa.litmus, , 7
R+popl+dmb.ldpa.litmus, , 8
2+2W+dmb.ldlp+dmb.stlp.litmus, , 8
MP+poll+poap.litmus, , 7
R+dmb.ldpl+dmb.stla.litmus, , 7
MP+popl+po.litmus, , 7
LB+dmb.ldpl+dmb.st.litmus, , 9
R+dmb.sy+pola.litmus, , 7
MP+dmb.sy+dmb.st.litmus, , 8
MP+dmb.ldlp+popa.litmus, , 7
SB+dmb.ldlp+dmb.sypa.litmus, , 9
S+poll+dmb.syal.litmus, , 8
MP+dmb.st+poaa.litmus, , 8
LB+dmb.ldap+datapl.litmus, , 7
R+dmb.sy+dmb.stpa.litmus, , 8
MP+dmb.sylp+addr.litmus, , 8
R+dmb.stll+dmb.stla.litmus, , 8
LB+dmb.ldal+dmb.stal.litmus, , 8
SB+dmb.ld+dmb.ldla.litmus, , 8
S+dmb.sypl+data.litmus, , 8
W+RWC+po+dmb.sy+po.litmus, , 7
LB+dmb.sy+po.litmus, , 7
R+dmb.ldll+pola.litmus, , 8
MP+polp+po.litmus, , 8
2+2W+dmb.sy+po.litmus, , 8
R+dmb.syll+dmb.stpa.litmus, , 8
S+dmb.st+dmb.stal.litmus, , 7
MP+dmb.sylp+dmb.syaa.litmus, , 7
SB+dmb.ldpa+po.litmus, , 7
SB+dmb.sylps.litmus, , 8
2+2W+dmb.ld+dmb.sypl.litmus, , 8
2+2W+dmb.sy+dmb.sypl.litmus, , 6
S+polp+dmb.ldal.litmus, , 7
LB+datapl+po.litmus, , 8
WWC+dmb.sys.litmus, , 7
R+dmb.stlp+polp.litmus, , 8
S+dmb.ldll+dmb.stpl.litmus, , 9
S+poll+dataap.litmus, , 7
Z6.0+po+dmb.sy+po.litmus, , 7
R+poll+dmb.ldla.litmus, , 7
SB+dmb.stlp+dmb.syla.litmus, , 8
S+dmb.stll+poap.litmus, , 6
SB+dmb.ldla+dmb.sylp.litmus, , 8
LB+dmb.ld+dmb.syap.litmus, , 7
S+dmb.ldll+dataap.litmus, , 6
R+dmb.ldll+dmb.stpa.litmus, , 8
R+dmb.lds.litmus, , 7
ISA2+po+data+addr.litmus, , 7
MP+dmb.ldlp+dmb.syaa.litmus, , 7
Z6.1+po+po+dmb.sy.litmus, , 8
MP+po+dmb.sypa.litmus, , 7
MP+dmb.syll+popa.litmus, , 9
R+dmb.st+po.litmus, , 7
MP+dmb.ldll+addr.litmus, , 7
2+2W+dmb.stpl+poll.litmus, , 7
S+poll+po.litmus, , 8
LB+dmb.sy+dmb.syap.litmus, , 6
MP+dmb.ld+poap.litmus, , 8
S+dmb.syll+dataap.litmus, , 8
MP+po+dmb.ldap.litmus, , 7
S+dmb.stlp+dmb.stap.litmus, , 8
R+dmb.stpl+dmb.stpa.litmus, , 7
S+dmb.syll+dmb.stpl.litmus, , 8
SB+dmb.stpa+dmb.sylp.litmus, , 7
2+2W+dmb.st+polp.litmus, , 7
R+dmb.ldll+popa.litmus, , 7
MP+dmb.ldpl+dmb.ldaa.litmus, , 7
SB+popas.litmus, , 8
R+dmb.syll+dmb.stla.litmus, , 6
WRC+dmb.sy+po.litmus, , 7
MP+dmb.ld+addr.litmus, , 7
ISA2+dmb.sy+data+dmb.sy.litmus, , 7
WRW+2W.litmus, , 7
MP+po+addrap.litmus, , 8
MP+dmb.ldll+poap.litmus, , 7
S+polp+dataap.litmus, , 8
2+2W+dmb.ld+dmb.syll.litmus, , 8
SB+dmb.stlas.litmus, , 7
2+2W+dmb.sy+dmb.syll.litmus, , 8
MP+polp+popa.litmus, , 7
MP+dmb.stlp+poaa.litmus, , 7
Z6.3+dmb.sys.litmus, , 7
S+po+dmb.stpl.litmus, , 9
LB+dmb.ld+dataap.litmus, , 7
MP+dmb.stll+dmb.ldaa.litmus, , 9
LB+dmb.stpl+dmb.syap.litmus, , 7
R+dmb.ldpl+po.litmus, , 7
2+2W+dmb.sypl+po.litmus, , 7
S+po+datapl.litmus, , 8
MP.litmus, , 10
SB+dmb.st+polp.litmus, , 7
2+2W+popl+poll.litmus, , 7
LB+dataal+po.litmus, , 7
R+poll+dmb.ldpa.litmus, , 7
MP+poll+dmb.sypa.litmus, , 7
MP+dmb.sypl+dmb.ldaa.litmus, , 7
SB+dmb.stlp+dmb.sypa.litmus, , 8
S+dmb.ldlp+poal.litmus, , 7
R+dmb.ldll+dmb.stla.litmus, , 8
LB+dmb.ldpl+poal.litmus, , 7
S+dmb.sylp+dataap.litmus, , 8
MP+poll+dmb.ldap.litmus, , 8
S+dmb.ld+dmb.stpl.litmus, , 8
R+po+polp.litmus, , 7
MP+dmb.stpl+addrap.litmus, , 7
S+dmb.sy+dmb.stpl.litmus, , 8
MP+po+poaa.litmus, , 6
Z6.0+dmb.sy+po+po.litmus, , 8
S+dmb.ldlp+dataap.litmus, , 9
LB+dmb.ld+dmb.ldpl.litmus, , 8
2+2W+dmb.stpl+popl.litmus, , 7
MP+dmb.stpl+po.litmus, , 8
LB+dmb.sy+datapl.litmus, , 8
R+dmb.stpl+dmb.stla.litmus, , 8
LB+dmb.st+popl.litmus, , 7
S+popl+dmb.syal.litmus, , 6
LB+dmb.stal+data.litmus, , 7
S+dmb.syll+dmb.stap.litmus, , 9
S+dmb.stlp+dmb.stpl.litmus, , 6
Z6.0+po+data+dmb.sy.litmus, , 7
MP+poll+dmb.syap.litmus, , 8
S+poll+data.litmus, , 7
S+dmb.syll+datapl.litmus, , 7
LB+dmb.sy+dmb.sypl.litmus, , 8
2+2W+po+popl.litmus, , 8
MP+dmb.stpl+addrpa.litmus, , 7
MP+dmb.sypl+dmb.syaa.litmus, , 13
SB+dmb.stlp+po.litmus, , 7
R+popl+polp.litmus, , 7
LB+dmb.ldpl+po.litmus, , 7
MP+poll+dmb.ldpa.litmus, , 7
R+poll+dmb.sypa.litmus, , 10
S+popl+dmb.ldal.litmus, , 8
MP+dmb.lds.litmus, , 6
SB+dmb.ldla+dmb.sy.litmus, , 8
2+2W+dmb.st+dmb.sylp.litmus, , 7
