benchmark, result, time
C-RW-G+RW-G+RW-RI+RW-G+RW-G+RW-RI.litmus, PASS, 431
C-RW-G+RW-G+RW-R+RW-R+RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R.litmus, PASS, 2041
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-R+RW-R+RW-G+RW-R.litmus, FAIL, 95
C-RW-G+RW-RB+RW-R+RW-G+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 1133
C-RW-G+RW-r+RW-a+RW-B+RW-G+RW-B.litmus, PASS, 251
C-LB-Lww+R-Oc+R-Od+R-Od.litmus, PASS, 90
C-WR-G+WR-G+WR-G+WR-G+WR-G+WR-G+WR-G.litmus, PASS, 271
C-LB-GWW+R-Dd+R-Oc.litmus, FAIL, 53
C-RR-G+RR-R+RR-R+RR-R+RR-G+RR-G+RR-G+RR-R.litmus, PASS, 161
C-LB-LRR+R-Dd+OB-O+R-Dd+OB-OB.litmus, PASS, 93
C-RR-GR+RR-R+RR-R.litmus, PASS, 96
C-LB-LRW+R-Dd+R-Oc+R-Oc+R-A.litmus, PASS, 82
C-RW-G+RW-G+RW-Rrd+RW-D+RW-R+RW-R.litmus, PASS, 92
C-RR-G+RR-G+RR-G+RR-G+RR-G+RR-G+RR-G+RR-G.litmus, PASS, 311
C-RW-G+RW-G+RW-Rr+RW-RC+RW-R+RW-R.litmus, PASS, 91
C-RW-G+RW-G+RW-G+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 67
C-LB-GWR+OB-OB.litmus, PASS, 57
C-RW-G+RW-Rs+RW-RD+RW-G+RW-G+RW-G+RW-G+RW-R.litmus, PASS, 1195
C-LB-LRW+R-Dd+R-Dd+OB-O+R-Oc.litmus, PASS, 102
C-RW-G+RW-G+RW-G+RW-B+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 1177
C-LB-LRW+R-Dd+R-Dd+R-Dd+R-Ov.litmus, PASS, 76
C-LB-GWW+R-A+R-Oc+R-Oc.litmus, FAIL, 56
C-RR-R+RR-R+RR-R+RR-R+RR-R+RR-R+RR-R+RR-R.litmus, FAIL, 107
C-LB-GWW+R-Dd+R-Dd+OB-O+R-Oc.litmus, PASS, 124
C-RW-G+RW-Rr+RW-Ra.litmus, PASS, 248
C-WW-G+WW-R+WW-R+WW-R+WW-R.litmus, FAIL, 55
C-RW-G+RW-G+RW-G+RW-G+RW-r+RW-a+RW-B+RW-B.litmus, PASS, 607
C-RW-Rr+RW-Ra.litmus, PASS, 46
C-RW-G+RW-G+RW-R+RW-G+RW-G+RW-Rr+RW-Ra.litmus, PASS, 947
C-LB-LRR+R-A+R-A+R-A+R-A.litmus, PASS, 68
C-LB-LRW+R-Dd+R-Oc+R-Oc+Oq-A.litmus, PASS, 77
C-RR-H+RR-R.litmus, PASS, 117
C-RW-G+RW-Rr+RW-RC+RW-R+RW-G+RW-R+RW-R+RW-R.litmus, FAIL, 73
C-RW-G+RW-R+RW-G+RW-G+RW-G+RW-Rr+RW-RC+RW-R.litmus, PASS, 1166
C-LB-LWR+R-Dd+OB-O+R-Oc.litmus, FAIL, 55
C-WR-G+WR-G+WR-G+WR-R+WR-G+WR-G+WR-R.litmus, PASS, 440
C-LB-LRW+R-Dd+R-Oc+R-A+RQ-A.litmus, PASS, 80
C-RW-G+RW-Rr+RW-RC+RW-R.litmus, PASS, 86
C-RW-G+RW-r+RW-a+RW-G+RW-G+RW-B+RW-B.litmus, PASS, 388
C-LB-GRW+R-A+R-A+R-Oc.litmus, PASS, 78
C-RR-G+RR-R+RR-R+RR-G+RR-R+RR-G+RR-G+RR-R.litmus, PASS, 161
C-RW-G+RW-G+RW-G+RW-Rrd+RW-D+RW-R+RW-R+RW-R.litmus, PASS, 121
C-LB-GWW+R-Dd+R-Dd+R-Dd+OB-OB.litmus, PASS, 96
C-RR-G+RR-G+RR-G+RR-G+RR-G+RR-R+RR-R+RR-R.litmus, PASS, 778
C-WW-G+WW-G+WW-R+WW-R.litmus, PASS, 74
C-LB-LWW+R-Dd+R-A+R-A+R-A.litmus, PASS, 71
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-G.litmus, PASS, 1226
C-WW-G+WW-R+WW-G+WW-G+WW-G+WW-R+WW-R+WW-R.litmus, PASS, 128
C-LB-Lww+R-A+R-D+R-Od.litmus, PASS, 60
C-RW-R1I+RW-R1I+RW-R1I+RW-R1I.litmus, FAIL, 49
C-LB-LWR+R-Dd+R-Dd+R-Dd.litmus, PASS, 68
C-LB-LRR+OB-O+OB-OB.litmus, PASS, 67
C-RW-R+RW-R+RW-R+RW-G+RW-G+RW-R+RW-G+RW-G.litmus, PASS, 140
C-LB-LRW+R-Dd+OB-O+R-Dd+R-Ok.litmus, FAIL, 77
C-LB-LRR+R-A+OB-OB.litmus, PASS, 60
C-LB-LRW+R-A+OB-O+R-Oc.litmus, PASS, 72
C-RR-GH+RR-R+RR-R+RR-R.litmus, PASS, 96
C-RW-G+RW-G+RW-G+RW-G+RW-r+RW-a.litmus, PASS, 273
C-LB-GWR+R-Dd+R-Oc+R-Oc+OB-OB.litmus, PASS, 82
C-RW-G+RW-G+RW-G+RW-G+RW-R.litmus, PASS, 307
C-LB-LWW+R-Dd+R-Oc+R-Oc+OB-OB.litmus, PASS, 82
C-LB-GRW+R-A+OB-O+OB-O+OB-OB.litmus, PASS, 257
C-LB-LWR+R-A+OB-O+OB-O+OB-OB.litmus, PASS, 88
C-LB-LWR+R-Dd+R-Dd+R-A+R-Oc.litmus, FAIL, 58
C-WW-G+WW-B+WW-G+WW-R+WW-G+WW-G+WW-R.litmus, PASS, 353
C-RR-G+RR-R+RR-G+RR-G+RR-G+RR-R+RR-R+RR-R.litmus, PASS, 145
C-RW-G+RW-Rr+RW-RC+RW-R+RW-G+RW-G+RW-G+RW-R.litmus, PASS, 1014
C-RW-G+RW-B+RW-G+RW-G+RW-B+RW-B.litmus, PASS, 568
C-WR-G+WR-R+WR-G+WR-R.litmus, PASS, 73
C-RW-G+RW-G+RW-G+RW-G+RW-RI.litmus, PASS, 315
C-RW-G+RW-G+RW-G+RW-G+RW-r+RW-C.litmus, PASS, 267
C-RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-R.litmus, PASS, 645
C-RW-G+RW-r+RW-C+RW-B+RW-B+RW-G+RW-G+RW-B.litmus, PASS, 511
C-LB-LRR+R-Dd+R-A+R-A+R-Oc.litmus, FAIL, 55
C-LB-LRW+R-A+R-Oc+Oq-A.litmus, PASS, 58
C-LB-LRR+R-A+R-A+R-Oc+OB-OB.litmus, PASS, 67
C-RW-G+RW-R1.litmus, PASS, 48
C-LB-GRW+R-Dd+R-Oc.litmus, PASS, 63
C-RW-Rrd+RW-D+RW-R+RW-R.litmus, FAIL, 69
C-RR-G+RR-R+RR-R+RR-R+RR-G+RR-R+RR-R+RR-R.litmus, FAIL, 86
C-LB-LWR+R-Dd+R-A.litmus, PASS, 48
C-RW-G+RW-B+RW-B+RW-B+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 917
C-LB-LRR+R-Dd+OB-O+R-A+R-A.litmus, PASS, 74
C-RW-G+RW-r+RW-a+RW-G+RW-B.litmus, PASS, 134
C-WR-G+WR-R+WR-R+WR-R+WR-R+WR-R+WR-R.litmus, FAIL, 59
C-RW-B+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 185
C-WR-G+WR-R+WR-R+WR-R+WR-R+WR-R+WR-G+WR-R.litmus, FAIL, 66
C-LB-GRR+R-Dd+OB-O+R-Dd+R-Oc.litmus, FAIL, 61
C-LB-Lww+R-OC+R-OC+R-D.litmus, FAIL, 47
C-LB-LWW+R-Dd+R-Dd+R-Dd+R-Oc.litmus, PASS, 69
C-RR-G+RR-G+RR-G+RR-R+RR-R.litmus, PASS, 280
C-LB-LRW+R-A+O-O+OB-O+OB-OB.litmus, PASS, 93
C-LB-LRR+R-Dd+R-Dd+R-Oc.litmus, FAIL, 55
C-LB-LRW+R-A+R-A.litmus, PASS, 50
C-RW-G+RW-RB+RW-R+RW-R+RW-G+RW-G+RW-R.litmus, PASS, 117
C-RW-RI+RW-RI+RW-RI.litmus, FAIL, 40
C-LB-Lwr+R-Od+R-D+R-D.litmus, FAIL, 46
C-LB-GRW+R-Oc+OB-O+OB-O+OB-OB.litmus, PASS, 267
C-LB-LRW+R-A+OB-O+OB-OB.litmus, PASS, 119
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-Rrd+RW-D.litmus, PASS, 988
C-LB-LWW+R-A+OB-O+R-Oc+OB-OB.litmus, PASS, 105
C-LB-LRW+R-Dd+R-D.litmus, FAIL, 75
C-RW-G+RW-B+RW-B+RW-B+RW-B+RW-B.litmus, PASS, 549
C-LB-Lww+R-A+R-Od+R-Oc.litmus, PASS, 68
C-LB-GWW+R-Dd+R-Dd+R-Dd.litmus, FAIL, 64
C-RW-RB+RW-R+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 66
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-G+RW-R+RW-R+RW-R.litmus, FAIL, 101
C-LB-GWR+R-Dd+R-Dd+R-Oc+R-Oc.litmus, FAIL, 73
C-RW-Rrd+RW-CD+RW-R+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, FAIL, 119
C-WR-R+WR-R+WR-R+WR-R+WR-R.litmus, FAIL, 56
C-RW-G+RW-G+RW-Rrd+RW-D+RW-G+RW-G+RW-R+RW-R.litmus, PASS, 851
C-RW-G+RW-Rrd+RW-CD+RW-R+RW-R+RW-R+RW-G+RW-R.litmus, FAIL, 81
C-RW-Rr+RW-RC+RW-R.litmus, FAIL, 47
C-RW-G+RW-B+RW-G+RW-G+RW-G+RW-r+RW-a+RW-B.litmus, PASS, 647
C-LB-GWR+R-A+OB-O+OB-OB.litmus, PASS, 80
C-WW-G+WW-G+WW-G.litmus, PASS, 76
C-RW-G+RW-Rr+RW-RC+RW-G+RW-R+RW-G+RW-G+RW-R.litmus, PASS, 1163
C-LB-LRW+R-A+R-A+R-Oc+Oq-A.litmus, PASS, 74
C-LB-GRW+OB-OB.litmus, PASS, 99
C-LB-GWR+R-Dd+R-Oc+R-A+R-Oc.litmus, FAIL, 74
C-LB-Lwr+R-A+R-Od+R-Od.litmus, PASS, 66
C-LB-LWW+R-Dd+R-Oc+R-Oc+R-Oc.litmus, PASS, 79
C-LB-GRW+R-Dd+R-Dd+R-A+OB-OB.litmus, PASS, 247
C-LB-GWW+R-Dd+R-Dd+R-A+R-Oc.litmus, FAIL, 70
C-LB-GWW+R-A+R-A+OB-O+OB-OB.litmus, PASS, 101
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-RB.litmus, PASS, 1215
C-RW-G+RW-RI+RW-RI+RW-RI+RW-G+RW-RI+RW-RI+RW-RI.litmus, FAIL, 74
C-LB-LWR+R-Oc+R-Oc+R-Oc.litmus, FAIL, 55
C-RW-G+RW-G+RW-R1.litmus, PASS, 126
C-LB-GWW+OB-OB.litmus, PASS, 66
C-RW-R1+RW-R1.litmus, FAIL, 38
C-LB-GRW+R-Dd+R-Oc+OB-O+OB-OB.litmus, PASS, 258
C-LB-LRW+R-Dd+R-A+R-Oc+RQ-A.litmus, PASS, 81
