benchmark, result, time
DETOUR0205.litmus, PASS, 29
DETOUR0422.litmus, FAIL, 28
DETOUR0984.litmus, FAIL, 22
safe273.litmus, PASS, 35
safe454.litmus, PASS, 29
DETOUR0341.litmus, FAIL, 20
DETOUR0566.litmus, FAIL, 23
DETOUR0928.litmus, FAIL, 25
MP+lwsync+ctrl.litmus, FAIL, 19
DETOUR1042.litmus, FAIL, 21
dx1.litmus, FAIL, 21
MP+PPO327.litmus, PASS, 28
DETOUR0415.litmus, FAIL, 21
safe079.litmus, PASS, 31
safe191.litmus, PASS, 31
safe463.litmus, PASS, 31
o5.litmus, FAIL, 21
DETOUR1131.litmus, PASS, 27
2+2W+sync+isync.litmus, FAIL, 22
Z6.5+sync+lwsync+po.litmus, FAIL, 24
2+2W+isyncs.litmus, FAIL, 22
DETOUR0780.litmus, PASS, 33
safe039.litmus, PASS, 35
DETOUR0272.litmus, PASS, 37
safe423.litmus, PASS, 35
DETOUR0668.litmus, PASS, 30
IRWIW.litmus, FAIL, 28
MP+PPO214.litmus, PASS, 26
S+PPO682.litmus, PASS, 28
DETOUR1171.litmus, PASS, 28
Z6.2+lwsync+sync+sync.litmus, PASS, 27
safe377.litmus, PASS, 26
DETOUR0880.litmus, FAIL, 22
S+PPO424.litmus, PASS, 28
MP+PPO367.litmus, PASS, 28
WRC+po+isync.litmus, FAIL, 20
Z6.1+sync+po+sync.litmus, FAIL, 21
DETOUR1002.litmus, FAIL, 22
WRC+po+sync.litmus, FAIL, 22
R+lwsync+isync.litmus, FAIL, 23
ISA2+lwsync+sync+ctrl.litmus, FAIL, 23
DETOUR1019.litmus, FAIL, 23
aclwdrr034.litmus, FAIL, 22
W+RWC+po+po+lwsync.litmus, FAIL, 22
MP+PPO915.litmus, PASS, 40
MP+PPO766.litmus, PASS, 31
c5.litmus, FAIL, 20
safe284.litmus, PASS, 30
safe151.litmus, PASS, 33
DETOUR0700.litmus, FAIL, 25
MP+PPO428.litmus, PASS, 24
S+PPO283.litmus, PASS, 24
IRRWIW+lwsync+po.litmus, FAIL, 21
DETOUR0269.litmus, PASS, 28
DETOUR0800.litmus, PASS, 32
DETOUR0673.litmus, PASS, 27
safe438.litmus, PASS, 29
DETOUR0381.litmus, FAIL, 20
MP+PPO468.litmus, PASS, 27
MP+PPO655.litmus, PASS, 34
mc.litmus, FAIL, 27
DETOUR1317.litmus, FAIL, 24
LB+PPO0191.litmus, PASS, 27
podwr001.litmus, FAIL, 21
SB+sync+po.litmus, FAIL, 23
safe062.litmus, PASS, 31
safe478.litmus, PASS, 30
DETOUR0633.litmus, FAIL, 25
MP+PPO955.litmus, PASS, 34
IRIW+ctrlisync+po.litmus, FAIL, 25
DETOUR1264.litmus, FAIL, 25
ISA2+lwsync+lwsync+ctrlisync.litmus, PASS, 30
DETOUR1059.litmus, FAIL, 20
Z6.3+syncs.litmus, PASS, 30
LB+sync+isync.litmus, FAIL, 20
MP+lwsync+po.litmus, FAIL, 21
DETOUR0933.litmus, FAIL, 26
safe111.litmus, PASS, 35
RWC+isync+po.litmus, FAIL, 22
DETOUR0740.litmus, FAIL, 24
DETOUR0167.litmus, PASS, 27
ISA2+sync+ctrl+lwsync.litmus, PASS, 25
S+lwsync+ctrlisync.litmus, PASS, 25
safe292.litmus, PASS, 29
safe147.litmus, PASS, 27
DETOUR0716.litmus, FAIL, 25
aclwdrr022.litmus, FAIL, 25
dd1.litmus, FAIL, 26
S+PPO429.litmus, PASS, 32
MP+PPO770.litmus, PASS, 36
DETOUR0458.litmus, FAIL, 29
DETOUR0816.litmus, FAIL, 23
safe209.litmus, PASS, 32
ISA2+lwsyncs.litmus, PASS, 29
DETOUR1341.litmus, FAIL, 33
R06.litmus, FAIL, 25
S+PPO767.litmus, PASS, 32
3.SB+syncs.litmus, PASS, 29
LB+data+RDWI+data+WW.litmus, FAIL, 22
WRC+isyncs.litmus, FAIL, 20
LB+PPO0475.litmus, FAIL, 22
Z6.4+sync+sync+lwsync.litmus, FAIL, 23
safe074.litmus, PASS, 35
DETOUR0418.litmus, FAIL, 33
safe249.litmus, PASS, 35
DETOUR0625.litmus, FAIL, 28
MP+sync+po.litmus, FAIL, 20
Z6.2+syncs.litmus, PASS, 29
MP+PPO643.litmus, PASS, 30
ISA2+lwsync+data+ctrlisync.litmus, PASS, 27
3.2W+lwsync+sync+po.litmus, FAIL, 23
safe107.litmus, PASS, 34
DETOUR0483.litmus, FAIL, 26
DETOUR0756.litmus, FAIL, 25
DETOUR0171.litmus, FAIL, 23
S+PPO827.litmus, PASS, 29
MP+PPO943.litmus, PASS, 33
MP+PPO730.litmus, PASS, 34
MP+po+ctrlisync.litmus, FAIL, 20
ISA2+lwsync+ctrlisync+isync.litmus, FAIL, 21
DETOUR1272.litmus, FAIL, 24
DETOUR1269.litmus, FAIL, 31
DETOUR1054.litmus, FAIL, 23
DETOUR0570.litmus, FAIL, 20
DETOUR0498.litmus, FAIL, 27
3.LB+sync+sync+lwsync.litmus, PASS, 34
Z6.3+sync+lwsync+po.litmus, FAIL, 22
MP+PPO465.litmus, PASS, 31
MP+PPO658.litmus, PASS, 28
R+sync+po.litmus, FAIL, 20
safe187.litmus, FAIL, 27
safe475.litmus, PASS, 33
LB+PPO0249.litmus, PASS, 29
LB+PPO0586.litmus, FAIL, 24
ISA2+lwsync+isync+ctrl.litmus, FAIL, 22
S+PPO694.litmus, PASS, 29
Z6.0+po+po+lwsync.litmus, FAIL, 22
ISA2+rfi-data+sync+sync.litmus, FAIL, 22
DETOUR1167.litmus, PASS, 31
DETOUR0796.litmus, PASS, 34
DETOUR0264.litmus, PASS, 30
DETOUR0443.litmus, FAIL, 31
safe212.litmus, PASS, 32
S+PPO432.litmus, PASS, 31
MP+PPO371.litmus, PASS, 29
MP+PPO918.litmus, PASS, 37
Z6.2+rfi-data+sync+data.litmus, FAIL, 28
Z6.1+po+po+sync.litmus, FAIL, 21
aclwdrr039.litmus, FAIL, 22
DETOUR1014.litmus, FAIL, 22
safe289.litmus, PASS, 30
DETOUR0530.litmus, FAIL, 23
DETOUR0317.litmus, PASS, 28
safe361.litmus, PASS, 31
DETOUR0896.litmus, FAIL, 23
DETOUR0823.litmus, FAIL, 26
DETOUR0585.litmus, FAIL, 22
Z6.3+lwsync+po+lwsync.litmus, FAIL, 22
S+PPO487.litmus, PASS, 27
MP+PPO636.litmus, PASS, 34
podrr005.litmus, FAIL, 28
Z6.2+lwsync+sync+po.litmus, FAIL, 24
DETOUR1149.litmus, PASS, 31
PPO013.litmus, PASS, 24
DataWW.litmus, FAIL, 20
LB+PPO0573.litmus, PASS, 26
LB+PPO0169.litmus, FAIL, 20
safe480.litmus, PASS, 27
DETOUR0950.litmus, FAIL, 24
safe172.litmus, PASS, 31
Z6.5+sync+rfi-data+sync.litmus, FAIL, 25
DETOUR0723.litmus, FAIL, 20
aclwdrr017.litmus, FAIL, 22
DETOUR1207.litmus, FAIL, 21
ISA2+sync+po+lwsync.litmus, FAIL, 22
safe132.litmus, PASS, 34
DETOUR0379.litmus, FAIL, 24
ccv1.litmus, FAIL, 25
safe528.litmus, PASS, 31
DETOUR0763.litmus, FAIL, 25
LB+PPO0533.litmus, PASS, 30
WRR+2W+syncs.litmus, PASS, 30
DETOUR1247.litmus, FAIL, 23
DETOUR1192.litmus, FAIL, 25
2+2W+isync+po.litmus, FAIL, 22
R+isync+sync.litmus, FAIL, 23
