benchmark, result, time
Z6.1+sync+rfi-data+lwsync.litmus, FAIL, 66
aclwdrr026.litmus, FAIL, 56
MP+PPO343.litmus, PASS, 96
R+isyncs.litmus, FAIL, 41
DETOUR0362.litmus, FAIL, 84
DETOUR0532.litmus, FAIL, 54
LB+syncs.litmus, PASS, 78
WRC+isyncs.litmus, FAIL, 43
safe449.litmus, PASS, 155
MP+PPO720.litmus, PASS, 100
3.2W+lwsync+lwsync+rfi-data.litmus, FAIL, 58
MP+PPO643.litmus, PASS, 77
DETOUR0386.litmus, FAIL, 46
DETOUR0869.litmus, FAIL, 51
ISA2+rfi-data+data+sync.litmus, FAIL, 50
PPO014.litmus, PASS, 55
DETOUR0543.litmus, FAIL, 54
DETOUR0257.litmus, PASS, 70
Z6.0+sync+lwsync+po.litmus, FAIL, 48
safe229.litmus, PASS, 99
safe526.litmus, PASS, 119
MP+PPO721.litmus, PASS, 88
Z6.1+sync+lwsync+sync.litmus, PASS, 64
MP+PPO672.litmus, PASS, 68
safe072.litmus, PASS, 62
DETOUR0472.litmus, FAIL, 73
LB+PPO0257.litmus, PASS, 57
LB+PPO0434.litmus, PASS, 54
MP+PPO428.litmus, PASS, 55
DETOUR1206.litmus, FAIL, 60
W+RWC+po+lwsync+sync.litmus, FAIL, 44
safe384.litmus, PASS, 91
DETOUR0175.litmus, FAIL, 49
WRW+2W+sync+rfi-data.litmus, FAIL, 85
DETOUR0928.litmus, FAIL, 68
MP+PPO959.litmus, PASS, 95
DETOUR1281.litmus, FAIL, 88
DETOUR1007.litmus, FAIL, 48
safe363.litmus, PASS, 77
DETOUR1051.litmus, FAIL, 42
ISA2+lwsync+isync+ctrl.litmus, FAIL, 47
safe434.litmus, PASS, 87
DETOUR1177.litmus, FAIL, 55
safe118.litmus, PASS, 76
DETOUR1122.litmus, PASS, 66
S+PPO767.litmus, PASS, 77
DETOUR0443.litmus, FAIL, 99
safe070.litmus, PASS, 61
DETOUR0797.litmus, PASS, 79
DETOUR0500.litmus, FAIL, 70
DETOUR1337.litmus, FAIL, 50
safe253.litmus, PASS, 74
podrr011.litmus, FAIL, 81
ISA2+lwsync+po+lwsync.litmus, FAIL, 44
Z6.5+lwsync+sync+lwsync.litmus, FAIL, 48
DETOUR0533.litmus, FAIL, 48
aclwdrr016.litmus, FAIL, 48
DETOUR0281.litmus, PASS, 75
LB+PPO0481.litmus, PASS, 60
DETOUR0982.litmus, FAIL, 45
DETOUR0321.litmus, FAIL, 47
safe128.litmus, PASS, 71
DETOUR0940.litmus, FAIL, 58
DETOUR0237.litmus, PASS, 52
Z6.3+rfi-data+lwsync+sync.litmus, FAIL, 49
DETOUR0620.litmus, FAIL, 53
MP+PPO396.litmus, PASS, 59
DETOUR0937.litmus, FAIL, 51
DETOUR0457.litmus, FAIL, 50
DETOUR1061.litmus, FAIL, 45
DETOUR0801.litmus, PASS, 108
DETOUR1304.litmus, FAIL, 73
safe447.litmus, PASS, 97
S+PPO707.litmus, PASS, 60
DETOUR1317.litmus, FAIL, 65
LB+PPO0196.litmus, FAIL, 55
DETOUR0534.litmus, FAIL, 63
MP+PPO680.litmus, PASS, 126
LB+PPO0417.litmus, FAIL, 51
MP+PPO669.litmus, PASS, 78
DETOUR0812.litmus, FAIL, 58
safe212.litmus, PASS, 73
DETOUR1071.litmus, FAIL, 49
Z6.1+sync+po+po.litmus, FAIL, 56
MP+PPO943.litmus, PASS, 89
Z6.1+rfi-data+lwsync+lwsync.litmus, FAIL, 56
podrwposwr038.litmus, FAIL, 65
W5Local.litmus, FAIL, 87
safe554.litmus, PASS, 74
safe091.litmus, PASS, 102
safe281.litmus, PASS, 111
W+RWC+po+po+sync.litmus, FAIL, 47
MP+PPO645.litmus, PASS, 81
3.SB+lwsync+sync+po.litmus, FAIL, 43
S+PPO440.litmus, PASS, 71
LB+ctrlisync+data.litmus, PASS, 47
podrr003.litmus, FAIL, 43
LB+PPO0139.litmus, FAIL, 42
DETOUR0613.litmus, FAIL, 55
LB+PPO0427.litmus, FAIL, 68
MP+PPO461.litmus, PASS, 58
DETOUR1269.litmus, FAIL, 81
PPO013.litmus, PASS, 51
DETOUR0259.litmus, PASS, 75
safe143.litmus, PASS, 62
safe049.litmus, FAIL, 54
ISA2+lwsync+sync+isync.litmus, FAIL, 45
MP+lwsyncs.litmus, PASS, 44
MP+PPO489.litmus, PASS, 77
S+sync+po.litmus, FAIL, 39
LB+PPO0474.litmus, PASS, 62
Z6.4+sync+sync+po.litmus, FAIL, 53
IRIW+lwsyncs.litmus, FAIL, 44
ISA2+lwsync+po+ctrlisync.litmus, FAIL, 44
MP+PPO366.litmus, PASS, 74
DETOUR0415.litmus, FAIL, 46
safe273.litmus, PASS, 106
DETOUR1218.litmus, FAIL, 58
DETOUR0306.litmus, FAIL, 45
LB+PPO0295.litmus, PASS, 58
LB+PPO0208.litmus, FAIL, 53
DETOUR0739.litmus, FAIL, 44
safe448.litmus, PASS, 81
MP+PPO761.litmus, PASS, 79
DETOUR0384.litmus, FAIL, 44
Z6.0+po+po+sync.litmus, FAIL, 45
safe366.litmus, PASS, 92
safe105.litmus, PASS, 89
WRC+lwsync+po.litmus, FAIL, 41
LB+PPO0454.litmus, PASS, 75
MP+po+lwsync.litmus, FAIL, 37
LB+PPO0447.litmus, PASS, 54
MP+PPO333.litmus, PASS, 57
DETOUR1161.litmus, FAIL, 51
3.2W.litmus, FAIL, 49
ISA2+sync+ctrlisync+isync.litmus, FAIL, 45
DETOUR1332.litmus, FAIL, 80
MP+PPO627.litmus, PASS, 71
d3.litmus, FAIL, 43
DETOUR0506.litmus, FAIL, 54
WRC+ctrl+sync.litmus, FAIL, 42
DETOUR0556.litmus, FAIL, 45
Z6.3+lwsync+sync+lwsync.litmus, FAIL, 46
DETOUR0667.litmus, PASS, 52
ISA2+sync+lwsync+sync.litmus, PASS, 71
DETOUR0848.litmus, FAIL, 68
S+PPO710.litmus, PASS, 59
ISA2+lwsync+data+lwsync.litmus, PASS, 60
WW+RR+WW+RR+lwsyncs.litmus, FAIL, 51
safe060.litmus, PASS, 92
DETOUR1336.litmus, FAIL, 88
ISA2+sync+isync+sync.litmus, FAIL, 44
DETOUR1115.litmus, PASS, 72
DETOUR0290.litmus, FAIL, 46
DETOUR1181.litmus, FAIL, 59
MP+PPO636.litmus, PASS, 70
S+PPO564.litmus, PASS, 88
SB+sync+po.litmus, FAIL, 37
LB+ctrlisyncs.litmus, PASS, 48
MP+PPO954.litmus, PASS, 122
DETOUR0811.litmus, PASS, 90
ISA2+sync+po+ctrlisync.litmus, FAIL, 52
ISA2+rfi-data+lwsync+lwsync.litmus, FAIL, 47
IRIW+ctrlisync+ctrl.litmus, FAIL, 54
aclwdrr030.litmus, PASS, 98
2+2W+sync+isync.litmus, FAIL, 41
DETOUR1126.litmus, PASS, 66
DETOUR0576.litmus, FAIL, 44
S+PPO545.litmus, PASS, 72
S+PPO680.litmus, PASS, 61
safe151.litmus, PASS, 92
WRC+ctrl+isync.litmus, FAIL, 52
DETOUR0827.litmus, FAIL, 76
DETOUR0256.litmus, FAIL, 55
DETOUR1173.litmus, FAIL, 56
safe132.litmus, PASS, 87
S+lwsync+isync.litmus, FAIL, 40
S+PPO383.litmus, PASS, 64
DETOUR0437.litmus, FAIL, 82
safe472.litmus, PASS, 87
DETOUR0672.litmus, PASS, 63
DETOUR0810.litmus, PASS, 87
DETOUR0938.litmus, FAIL, 73
DETOUR0935.litmus, FAIL, 61
DETOUR0504.litmus, FAIL, 84
podrwposwr067.litmus, FAIL, 57
safe377.litmus, PASS, 73
Z6.2+lwsync+sync+lwsync.litmus, PASS, 67
DETOUR0800.litmus, PASS, 104
safe360.litmus, PASS, 70
DETOUR1023.litmus, FAIL, 55
IRWIW+sync+lwsync.litmus, PASS, 106
DETOUR0593.litmus, FAIL, 53
aclwdrr028.litmus, PASS, 58
MP+PPO628.litmus, PASS, 103
DETOUR0565.litmus, FAIL, 60
S+PPO459.litmus, PASS, 63
DETOUR0560.litmus, FAIL, 56
DETOUR0689.litmus, PASS, 81
DETOUR1265.litmus, FAIL, 119
MP+PPO648.litmus, PASS, 80
S+isync+lwsync.litmus, FAIL, 40
DETOUR0594.litmus, FAIL, 52
DETOUR1213.litmus, FAIL, 73
S+PPO467.litmus, PASS, 81
LB+PPO0589.litmus, PASS, 67
DETOUR0735.litmus, FAIL, 51
safe233.litmus, PASS, 76
MP+PPO357.litmus, PASS, 70
LB+PPO0190.litmus, FAIL, 54
MP+PPO415.litmus, PASS, 57
DETOUR0448.litmus, FAIL, 54
DETOUR1188.litmus, FAIL, 46
S+PPO558.litmus, PASS, 85
WRC+lwsync+isync.litmus, FAIL, 42
W+RWC+rfi-data+sync+sync.litmus, FAIL, 50
Z6.3+rfi-data+rfi-data+sync.litmus, FAIL, 52
safe101.litmus, PASS, 86
DETOUR1028.litmus, FAIL, 57
DETOUR0340.litmus, FAIL, 52
DETOUR0531.litmus, FAIL, 45
safe264.litmus, PASS, 101
safe260.litmus, PASS, 98
bclwdww014.litmus, PASS, 69
safe191.litmus, PASS, 75
Z6.2+sync+po+lwsync.litmus, FAIL, 46
DETOUR0921.litmus, FAIL, 61
DETOUR0773.litmus, PASS, 88
DETOUR0587.litmus, FAIL, 45
Z6.2+po+po+lwsync.litmus, FAIL, 45
DETOUR0637.litmus, FAIL, 52
Z6.3+rfi-data+lwsync+lwsync.litmus, FAIL, 48
Z6.0+po+lwsync+sync.litmus, FAIL, 45
DETOUR0528.litmus, FAIL, 44
DETOUR1211.litmus, FAIL, 65
DETOUR0341.litmus, FAIL, 45
safe199.litmus, PASS, 54
aclwdrr036.litmus, PASS, 45
safe071.litmus, PASS, 70
ISA2+lwsync+lwsync+ctrlisync.litmus, PASS, 57
DETOUR0487.litmus, FAIL, 44
safe440.litmus, PASS, 105
ISA2+sync+po+ctrl.litmus, FAIL, 45
Z6.0+po+po+lwsync.litmus, FAIL, 46
DETOUR0694.litmus, FAIL, 50
DETOUR1062.litmus, FAIL, 47
m6l.litmus, PASS, 57
safe194.litmus, PASS, 94
ISA2+lwsync+sync+po.litmus, FAIL, 43
safe501.litmus, PASS, 149
safe074.litmus, PASS, 95
DETOUR0677.litmus, FAIL, 43
DETOUR1248.litmus, FAIL, 78
MP+PPO742.litmus, PASS, 72
Z6.1+lwsyncs.litmus, PASS, 57
DETOUR0302.litmus, PASS, 58
DETOUR1064.litmus, FAIL, 60
W+RWC+lwsyncs.litmus, FAIL, 44
3.LB+sync+lwsync+lwsync.litmus, PASS, 109
DETOUR1341.litmus, FAIL, 104
aclwdrr014.litmus, FAIL, 53
S+PPO497.litmus, PASS, 55
DETOUR0619.litmus, FAIL, 52
safe566.litmus, PASS, 208
W+RWC.litmus, FAIL, 42
podrwposwr060.litmus, FAIL, 59
Z6.5+sync+lwsync+sync.litmus, PASS, 54
S+PPO562.litmus, PASS, 60
DETOUR0568.litmus, FAIL, 40
DETOUR0345.litmus, FAIL, 50
DETOUR1022.litmus, FAIL, 64
MP+PPO493.litmus, PASS, 55
aclwdrr040.litmus, PASS, 57
DETOUR1014.litmus, FAIL, 40
safe266.litmus, PASS, 62
DETOUR0681.litmus, FAIL, 50
DETOUR0529.litmus, FAIL, 40
MP+PPO766.litmus, PASS, 72
DETOUR1302.litmus, FAIL, 44
DETOUR0414.litmus, FAIL, 75
safe218.litmus, PASS, 102
DETOUR0584.litmus, FAIL, 40
LB+ctrls.litmus, PASS, 45
safe107.litmus, PASS, 99
DETOUR1000.litmus, FAIL, 46
DETOUR1054.litmus, FAIL, 55
Z6.4+lwsync+lwsync+po.litmus, FAIL, 43
DETOUR0872.litmus, FAIL, 55
RWC+po+sync.litmus, FAIL, 39
safe465.litmus, PASS, 55
lwdwr020.litmus, FAIL, 35
DETOUR0166.litmus, FAIL, 43
DETOUR0789.litmus, FAIL, 51
DETOUR0431.litmus, FAIL, 105
R+sync+lwsync.litmus, FAIL, 37
n2l.litmus, FAIL, 47
DETOUR1024.litmus, FAIL, 45
DETOUR0673.litmus, PASS, 64
WRR+2W+lwsync+po.litmus, FAIL, 42
safe089.litmus, PASS, 88
WRW+2W+po+lwsync.litmus, FAIL, 43
DETOUR0849.litmus, FAIL, 40
MP+po+sync.litmus, FAIL, 41
safe230.litmus, PASS, 55
ISA2+lwsync+ctrl+sync.litmus, PASS, 53
MP+PPO373.litmus, PASS, 69
DETOUR0998.litmus, FAIL, 49
DETOUR0449.litmus, FAIL, 77
bclwdww012.litmus, PASS, 56
SB+lwsync+isync.litmus, FAIL, 36
W+RWC+lwsync+lwsync+sync.litmus, FAIL, 41
safe279.litmus, PASS, 112
Z6.0.litmus, FAIL, 41
DETOUR1280.litmus, FAIL, 70
DETOUR1073.litmus, FAIL, 46
DETOUR1271.litmus, FAIL, 73
Z6.5+po+po+lwsync.litmus, FAIL, 42
S+lwsync+ctrlisync.litmus, PASS, 44
MP+PPO764.litmus, PASS, 58
LB+PPO0219.litmus, PASS, 46
MP+PPO930.litmus, PASS, 71
safe542.litmus, PASS, 90
DETOUR0929.litmus, FAIL, 51
MP+isync+sync.litmus, FAIL, 36
ISA2+sync+ctrl+sync.litmus, PASS, 58
RWC+ctrl+sync.litmus, FAIL, 38
safe564.litmus, PASS, 67
safe371.litmus, PASS, 85
WRC+data+po.litmus, FAIL, 38
S+PPO813.litmus, PASS, 55
safe446.litmus, PASS, 93
DETOUR0552.litmus, FAIL, 42
DETOUR1180.litmus, PASS, 69
DETOUR1120.litmus, FAIL, 49
DETOUR0423.litmus, FAIL, 45
Z6.5+lwsync+po+lwsync.litmus, FAIL, 45
WRC+isync+ctrl.litmus, FAIL, 40
DETOUR0586.litmus, FAIL, 42
Z6.0+lwsync+sync+sync.litmus, PASS, 55
safe176.litmus, PASS, 60
S+sync+ctrlisync.litmus, PASS, 46
W+RWC+sync+lwsync+lwsync.litmus, FAIL, 41
safe362.litmus, PASS, 52
DETOUR0480.litmus, FAIL, 65
safe374.litmus, PASS, 53
safe162.litmus, FAIL, 60
DETOUR0786.litmus, FAIL, 56
ISA2+lwsync+data+ctrlisync.litmus, PASS, 58
MP+rfi-data+sync.litmus, FAIL, 38
LB+PPO0495.litmus, FAIL, 44
LB+isync+data.litmus, FAIL, 36
Z6.5+rfi-data+sync+sync.litmus, FAIL, 47
safe186.litmus, FAIL, 59
DETOUR0387.litmus, FAIL, 66
MP+PPO622.litmus, PASS, 66
ISA2+sync+lwsync+isync.litmus, FAIL, 42
aclwdrr029.litmus, PASS, 65
safe036.litmus, PASS, 48
MP+PPO931.litmus, PASS, 113
MP+PPO214.litmus, PASS, 44
DETOUR0847.litmus, FAIL, 44
LB+PPO0218.litmus, FAIL, 55
aclwdrr035.litmus, FAIL, 42
safe450.litmus, PASS, 90
DETOUR0432.litmus, FAIL, 44
WRW+WR+sync+lwsync.litmus, FAIL, 41
Z6.1+sync+lwsync+lwsync.litmus, PASS, 59
safe393.litmus, PASS, 63
safe480.litmus, PASS, 79
Z6.2+po+sync+po.litmus, FAIL, 42
Z6.1+rfi-data+lwsync+sync.litmus, FAIL, 57
LB+PPO0584.litmus, FAIL, 44
DETOUR0476.litmus, FAIL, 81
MP+PPO677.litmus, PASS, 69
DETOUR0959.litmus, FAIL, 71
WRW+2W+lwsync+po.litmus, FAIL, 45
safe432.litmus, PASS, 103
DETOUR0365.litmus, FAIL, 47
RWC+isync+po.litmus, FAIL, 40
DETOUR0716.litmus, FAIL, 57
MP+sync+lwsync.litmus, PASS, 47
safe164.litmus, FAIL, 51
DETOUR1017.litmus, FAIL, 57
3.2W+sync+rfi-data+lwsync.litmus, FAIL, 54
Z6.2+po+lwsync+po.litmus, FAIL, 44
safe466.litmus, PASS, 61
DETOUR0569.litmus, FAIL, 43
DETOUR1157.litmus, PASS, 60
safe490.litmus, PASS, 138
MP+po+ctrl.litmus, FAIL, 38
DETOUR0742.litmus, FAIL, 56
Z6.0+rfi-data+lwsync+sync.litmus, FAIL, 47
MP+PPO929.litmus, PASS, 97
DETOUR1015.litmus, FAIL, 51
R+lwsyncs.litmus, FAIL, 38
dx1.litmus, FAIL, 44
safe402.litmus, PASS, 76
DETOUR0861.litmus, FAIL, 70
R+rfi-data+sync.litmus, FAIL, 40
Z6.1+sync+sync+lwsync.litmus, PASS, 60
WRW+2W+lwsyncs.litmus, PASS, 61
safe282.litmus, PASS, 87
safe477.litmus, PASS, 138
DETOUR1186.litmus, PASS, 54
aclwdrr015.litmus, FAIL, 52
DETOUR0253.litmus, PASS, 63
MP+PPO631.litmus, PASS, 62
safe052.litmus, PASS, 76
aclwdrr010.litmus, FAIL, 58
DETOUR0953.litmus, FAIL, 70
IRIW+ctrlisyncs.litmus, FAIL, 44
DETOUR0169.litmus, PASS, 57
WRC+ctrl+ctrlisync.litmus, FAIL, 42
podrwposwr048.litmus, FAIL, 56
DETOUR0712.litmus, FAIL, 57
IRIW+sync+ctrl.litmus, FAIL, 50
Z6.1+sync+po+lwsync.litmus, FAIL, 45
Z6.2+sync+sync+po.litmus, FAIL, 44
S+PPO827.litmus, PASS, 60
safe147.litmus, PASS, 66
LB+lwsync+isync.litmus, FAIL, 39
DETOUR1205.litmus, PASS, 54
Z6.1+lwsync+sync+sync.litmus, PASS, 63
3.LB+syncs.litmus, PASS, 139
DETOUR0908.litmus, FAIL, 45
DETOUR1299.litmus, FAIL, 53
safe196.litmus, PASS, 81
Z6.1+sync+po+sync.litmus, FAIL, 46
