benchmark, result, time
C-LB-GRW+R-Dd+R-Oc+R-Oc+R-Oc.litmus, , 37
C-RR-G+RR-G+RR-G+RR-R+RR-G+RR-G+RR-G+RR-R.litmus, 
C-RW-G+RW-Rr+RW-RC+RW-G+RW-R+RW-R.litmus, , 117
C-LB-LWR+R-Dd+R-Dd+R-Dd+R-Oc.litmus, , 22
C-RW-G+RW-Rs+RW-RCD+RW-R+RW-R+RW-R.litmus, , 118
C-LB-GWR+R-Dd+R-A+R-A+R-Oc.litmus, , 59
C-WW-G+WW-G+WW-G+WW-B+WW-R+WW-R+WW-R.litmus, , 300
C-WW-G+WW-R+WW-R+WW-G+WW-R+WW-R+WW-G+WW-R.litmus, , 787
C-LB-LWW+R-Dd+R-Oc+OB-OB.litmus, , 16
C-LB-GRW+R-Dd+R-A+R-A+R-Oc.litmus, , 61
C-LB-GRR+R-Dd+OB-O+R-Oc+R-A.litmus, , 62
C-LB-LWW+R-A+OB-O+R-A+R-Oc.litmus, , 32
C-LB-LRW+OB-O+OB-O+OB-OB.litmus, , 25
C-RW-G+RW-RB+RW-G+RW-R+RW-R+RW-R+RW-G+RW-R.litmus, , 922
C-WR-G+WR-G+WR-G+WR-G+WR-G+WR-R.litmus, , 130
C-RW-G+RW-Rr+RW-Ra+RW-G+RW-R.litmus, , 67
C-LB-LRR+R-A+OB-O+R-A+R-Oc.litmus, , 60
C-WR-G+WR-R+WR-R+WR-R+WR-R.litmus, , 58
C-RR-G+RR-R+RR-G+RR-R+RR-R+RR-R+RR-G+RR-R.litmus, 
C-RW-G+RW-R+RW-G+RW-G+RW-G+RW-Rr+RW-RC+RW-R.litmus, , 669
C-LB-GWW+R-Dd+R-Oc+R-Oc+OB-OB.litmus, , 43
C-RR-G+RR-R+RR-R+RR-R+RR-R+RR-R+RR-G+RR-R.litmus, 
C-WW-G+WW-B+WW-R+WW-R+WW-R+WW-R+WW-R.litmus, , 289
C-LB-GWR+R-Dd+R-Dd+OB-O+OB-OB.litmus, , 67
C-RW-RB+RW-R+RW-R+RW-R+RW-R.litmus, , 56
C-RW-G+RW-G+RW-B+RW-G+RW-G+RW-r+RW-C.litmus, , 230
C-LB-GWR+R-Dd+R-A+OB-O+R-Oc.litmus, , 61
C-RW-G+RW-G+RW-R+RW-G+RW-G+RW-G+RW-Rs+RW-RCD.litmus, , 699
C-WW-G+WW-G+WW-G+WW-G+WW-G+WW-G+WW-G+WW-R.litmus, , 757
C-LB-GWR+R-Dd+R-Oc+R-A+R-Oc.litmus, , 48
C-RW-G+RW-RB+RW-R+RW-R+RW-R+RW-R+RW-G+RW-R.litmus, , 844
C-RR-GH+RR-R.litmus, , 24
C-RW-G+RW-RI+RW-G+RW-G+RW-G+RW-RI+RW-RI.litmus, , 342
C-LB-LRW+R-Dd+R-Dd+R-Oc+R-A.litmus, , 24
C-WW-G+WW-B+WW-G+WW-R+WW-G+WW-G+WW-R+WW-R.litmus, , 821
C-WW-R+WW-R+WW-R.litmus, , 15
C-WW-H+WW-R+WW-R+WW-G+WW-R.litmus, , 60
C-LB-GWR+R-Dd+OB-O+R-A+OB-OB.litmus, , 78
C-RW-G+RW-B+RW-G+RW-G+RW-G+RW-B.litmus, , 148
C-LB-LWR+R-Dd+R-Dd+R-A.litmus, , 15
C-RW-G+RW-B+RW-B+RW-G+RW-B+RW-G+RW-G+RW-B.litmus, , 812
C-RW-G+RW-G+RW-G+RW-r+RW-C.litmus, , 41
C-LB-LRW+R-A+R-A+R-A+R-Oc.litmus, , 31
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-G+RW-G.litmus, 
C-LB-LRW+R-A+R-A+R-OC+R-Oc.litmus, , 23
C-WW-G+WW-R+WW-G+WW-G+WW-R.litmus, , 58
C-LB-LRR+R-A+R-A+R-OC.litmus, , 26
C-RW-G+RW-G+RW-Rr+RW-RC.litmus, , 25
C-WW-G+WW-G+WW-B+WW-G+WW-G+WW-R.litmus, , 114
C-RW-G+RW-Rrd+RW-CD+RW-G+RW-R.litmus, , 49
C-LB-LWR+R-A+R-Oc+OB-O+R-Oc.litmus, , 26
C-WR-GH+WR-R+WR-R+WR-R+WR-G+WR-R+WR-R.litmus, , 382
C-LB-GRR+R-Oc+R-Oc+R-Oc.litmus, , 20
C-WW-G+WW-B+WW-R+WW-R+WW-G+WW-G+WW-R+WW-R.litmus, , 749
C-LB-GWR+R-Dd+R-Dd+R-A.litmus, , 25
C-RW-G+RW-G+RW-G+RW-G+RW-Rr+RW-Ra+RW-R.litmus, , 364
C-LB-GRW+R-Dd+OB-O+R-Oc.litmus, , 32
C-LB-LRW+R-A+R-Dd.litmus, , 13
C-RW-G+RW-G+RW-Rs+RW-RD+RW-R.litmus, , 56
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-R+RW-R+RW-G+RW-R.litmus, 
C-LB-LRW+R-Oc+R-Oc+R-Ok.litmus, , 20
C-WW-G+WW-B+WW-R+WW-G+WW-R+WW-R.litmus, , 126
C-RW-G+RW-Rr+RW-RC+RW-R+RW-G+RW-R+RW-R.litmus, , 256
C-LB-LRR+R-Dd+R-Oc+R-Dd+R-A.litmus, , 48
C-LB-Lrw+R-Od+R-Od.litmus, , 15
C-LB-LRW+R-Ov+R-OC+R-Dd+R-A.litmus, , 23
C-WR-G+WR-R+WR-R+WR-R.litmus, , 27
C-RW-G+RW-Rs+RW-RD+RW-R+RW-R+RW-R.litmus, , 105
C-RW-G+RW-G+RW-Rr+RW-RC+RW-R+RW-R+RW-R+RW-R.litmus, , 652
C-LB-LWR+R-Dd+OB-O+R-Dd+R-Oc.litmus, , 29
C-RW-G+RW-B+RW-B+RW-G+RW-G+RW-B+RW-B+RW-B.litmus, , 762
C-LB-GRR+R-Dd+R-A+R-A+OB-OB.litmus, , 86
C-RW-G+RW-Rrd+RW-CD+RW-G+RW-R+RW-R+RW-G+RW-R.litmus, , 697
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-G+RW-R+RW-R+RW-G.litmus, 
C-RW-R3+RW-R3+RW-R3.litmus, , 23
C-LB-Lww+R-A+R-A+R-D.litmus, , 18
C-LB-LRW+R-Dd+OB-O+OB-O+R-A.litmus, , 37
C-RW-G+RW-B+RW-B+RW-B+RW-B+RW-B.litmus, , 132
C-RW-G+RW-R1I.litmus, , 11
C-WW-G+WW-R+WW-G+WW-G+WW-G+WW-R.litmus, , 141
C-WW-G+WW-G+WW-G+WW-G+WW-B+WW-R+WW-R.litmus, , 290
C-WR-G+WR-R+WR-G+WR-G+WR-R+WR-R+WR-R+WR-R.litmus, , 875
C-LB-GWW+R-Dd+OB-O+OB-O+R-Oc.litmus, , 61
C-RW-G+RW-Rr+RW-RC+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, , 688
C-RW-G+RW-R+RW-G+RW-Rs+RW-RD+RW-R+RW-G+RW-R.litmus, , 688
C-LB-GWW+R-Dd+R-Oc+R-A+R-A.litmus, , 60
C-RW-G+RW-Rrd+RW-D+RW-R.litmus, , 24
C-RW-G+RW-G+RW-R+RW-R+RW-G+RW-G+RW-R+RW-R.litmus, , 803
C-RW-G+RW-G+RW-Rrd+RW-CD+RW-R+RW-R+RW-R+RW-R.litmus, , 645
C-LB-LRW+R-Dd+R-Oc+R-Oc+Oq-A.litmus, , 35
C-LB-GRR+R-Dd+R-Oc+R-A+R-A.litmus, , 59
C-WW-B+WW-R+WW-R+WW-R+WW-R+WW-R+WW-R+WW-R.litmus, , 687
C-RW-G+RW-G+RW-G+RW-R+RW-G+RW-G+RW-R+RW-R.litmus, , 946
C-RW-G+RW-R2+RW-R2+RW-R2.litmus, , 28
C-RR-GR2+RR-R+RR-R.litmus, , 88
C-RW-G+RW-G+RW-G+RW-r+RW-a+RW-B+RW-B.litmus, , 276
C-RW-G+RW-Rs+RW-RCD+RW-R+RW-G+RW-R+RW-R+RW-R.litmus, , 672
C-RW-G+RW-r+RW-a+RW-G+RW-B+RW-B.litmus, , 119
C-RW-G+RW-Rrd+RW-D+RW-G+RW-G+RW-G+RW-R+RW-R.litmus, , 704
C-LB-GRW+R-A+R-Dd.litmus, , 21
C-LB-LWR+R-Dd+R-A+R-Oc+R-A.litmus, , 29
C-LB-GRR+R-Dd+R-Dd+OB-O+R-A.litmus, , 66
C-RW-R3I+RW-R3I+RW-R3I+RW-R3I.litmus, , 39
C-LB-LRW+R-Ov+R-OC+R-Dd+R-Oc+OB-OB.litmus, , 40
C-WR-G+WR-G+WR-R+WR-G+WR-G+WR-G+WR-R+WR-R.litmus, , 869
C-RW-G+RW-G+RW-G+RW-G+RW-R.litmus, , 68
C-LB-GWR+R-Dd+R-Dd+R-A+OB-OB.litmus, , 64
C-RW-G+RW-G+RW-B+RW-B.litmus, , 27
C-LB-LRW+R-Dd+R-A+R-Oc+R-A.litmus, , 30
C-RW-Rrd+RW-CD+RW-R+RW-R+RW-R.litmus, , 43
C-RW-G+RW-Rrd+RW-CD+RW-G+RW-G+RW-G+RW-R.litmus, , 269
C-LB-GWR+R-Dd+R-Oc.litmus, , 18
C-LB-GRW+R-Dd+R-A+R-Oc.litmus, , 32
C-RW-G+RW-G+RW-R+RW-G+RW-G+RW-Rrd+RW-CD.litmus, , 281
C-LB-Lrw+R-A+R-D+R-OC.litmus, , 20
C-RW-H+RW-R+RW-R+RW-G+RW-R+RW-R.litmus, , 148
C-RW-G+RW-R+RW-R+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, , 898
C-LB-LRW+R-Dd+R-Ok.litmus, , 15
C-LB-LRW+R-Dd+R-A+R-Oc.litmus, , 17
C-WR-G+WR-G+WR-G+WR-G+WR-G+WR-G+WR-R+WR-R.litmus, , 806
C-RW-G+RW-R+RW-G+RW-G+RW-Rs+RW-RD+RW-R.litmus, , 312
C-RR-G+RR-G+RR-G+RR-R+RR-G+RR-G+RR-R.litmus, 
C-RR-G+RR-G+RR-R+RR-R+RR-R.litmus, 
C-RR-GH+RR-R+RR-R+RR-R+RR-R.litmus, 
C-RW-G+RW-r+RW-a+RW-B+RW-G+RW-B+RW-B.litmus, , 258
C-LB-Lww+R-OC+R-D.litmus, , 12
C-RW-G+RW-G+RW-G+RW-G+RW-RI+RW-G+RW-G+RW-RI.litmus, , 794
C-RW-G+RW-G+RW-G+RW-R+RW-G+RW-G+RW-Rr+RW-Ra.litmus, , 861
C-LB-LRW+R-Dd+R-Dd+R-Dd+R-Ov.litmus, , 24
C-LB-Lwr+R-A+R-D+R-OC.litmus, , 18
C-RW-G+RW-G+RW-R1+RW-R1.litmus, , 28
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-G+RW-RI.litmus, , 340
C-RW-G+RW-G+RW-RB+RW-R+RW-R.litmus, , 68
C-RW-G+RW-G+RW-G+RW-G+RW-R+RW-R.litmus, , 160
C-RR-G+RR-R+RR-G+RR-R+RR-G+RR-G+RR-R.litmus, 
C-RW-G+RW-R+RW-R.litmus, , 17
C-RW-G+RW-R+RW-R+RW-R+RW-G+RW-R+RW-R.litmus, , 324
C-RW-G+RW-G+RW-RI+RW-RI+RW-RI+RW-RI.litmus, , 136
C-RW-G+RW-Rrd+RW-D+RW-G+RW-R+RW-G+RW-G+RW-R.litmus, , 622
C-LB-LRR+R-Dd+R-A+R-Oc+R-A.litmus, , 54
C-RW-RI+RW-RI+RW-RI+RW-RI+RW-RI+RW-RI.litmus, , 121
C-LB-GRW+R-Dd+R-Dd+OB-O+R-A.litmus, , 66
C-LB-GWW+R-Oc+R-Oc+OB-OB.litmus, , 30
C-LB-LRW+R-Dd+R-Dd+R-Oc+RQ-A.litmus, , 27
C-RW-G+RW-RI+RW-G+RW-G+RW-RI+RW-G+RW-G+RW-RI.litmus, , 806
C-RW-G+RW-Rs+RW-RCD+RW-R+RW-R+RW-R+RW-G+RW-R.litmus, , 651
C-LB-GWR+R-Dd+OB-O+OB-O+OB-OB.litmus, , 87
C-LB-LWW+R-Dd+R-A+R-Oc+R-A.litmus, , 27
C-LB-GWW+R-A+OB-O+OB-OB.litmus, , 47
C-RW-G+RW-R+RW-G+RW-G+RW-G+RW-G+RW-Rrd+RW-D.litmus, , 635
C-LB-LRW+OB-Dv.litmus, , 11
C-LB-GRR+R-Dd+R-A+R-A.litmus, , 34
C-LB-LRW+R-Dd+OB-O+OB-OB.litmus, , 21
C-LB-GRW+R-Dd+OB-O+R-A+OB-OB.litmus, , 84
C-RW-G+RW-G+RW-RB+RW-R+RW-R+RW-R+RW-R.litmus, , 343
C-WW-G+WW-R+WW-R+WW-G+WW-R+WW-R.litmus, , 122
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-R+RW-R+RW-G+RW-G.litmus, 
C-RW-G+RW-B+RW-B+RW-B+RW-G+RW-G+RW-G+RW-B.litmus, , 724
C-LB-LRW+R-Dd+R-Dd+R-Dd.litmus, , 18
C-LB-Lww+R-Oc+R-Od+R-Od.litmus, , 19
C-RW-RI+RW-RI+RW-RI+RW-RI+RW-RI.litmus, , 61
C-RW-G+RW-Rrd+RW-CD+RW-G+RW-G+RW-R+RW-R+RW-R.litmus, , 635
C-RW-G+RW-G+RW-B+RW-G+RW-G+RW-B.litmus, , 133
C-RW-G+RW-G+RW-RI+RW-RI.litmus, , 29
C-LB-GWR+R-A+R-A+R-A+R-A.litmus, , 77
C-LB-GWW+R-Dd+R-A+R-A.litmus, , 33
C-RW-G+RW-G+RW-R3+RW-R3.litmus, , 36
C-RW-G+RW-Rr+RW-RC+RW-G+RW-G+RW-G+RW-R.litmus, , 274
C-WW-G+WW-B+WW-G+WW-G+WW-G+WW-R.litmus, , 120
C-LB-LRR+R-Oc+OB-O+OB-O+OB-OB.litmus, , 69
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-G+RW-R+RW-R+RW-R.litmus, 
C-RW-G+RW-R+RW-R+RW-G+RW-G+RW-G+RW-R.litmus, , 333
C-LB-Lww+R-D+R-D+R-D.litmus, , 19
C-RW-G+RW-R2I+RW-R2I+RW-R2I.litmus, , 26
C-RW-G+RW-G+RW-r+RW-C+RW-B+RW-B+RW-B+RW-B.litmus, , 511
C-RR-G+RR-R+RR-G+RR-G+RR-G+RR-R+RR-R.litmus, 
C-RW-G+RW-G+RW-R+RW-G+RW-G+RW-R.litmus, , 140
C-LB-GWR+R-Oc+R-Oc+R-Oc+OB-OB.litmus, , 43
C-LB-LRW+R-Dd+R-Oc+R-Dd+R-A.litmus, , 24
C-RW-G+RW-R3+RW-R3+RW-R3.litmus, , 40
C-LB-LRW+R-Dd+R-Dd+R-Dd+R-Oc.litmus, , 25
C-LB-GWR+R-Dd+R-Oc+R-Oc+R-Oc.litmus, , 35
C-LB-LRW+R-Od+R-Dd+R-Dd+R-Oc.litmus, , 26
C-RW-G+RW-B+RW-G+RW-G+RW-G+RW-G+RW-B.litmus, , 323
C-LB-GRW+R-Dd+R-A+R-A+OB-OB.litmus, , 80
C-RW-G+RW-G+RW-R1I+RW-R1I.litmus, , 27
C-LB-GRW+R-Dd+R-A.litmus, , 23
C-LB-LRR+R-Dd+OB-O+OB-O+R-A.litmus, , 70
C-RW-G+RW-R1.litmus, , 13
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-Rrd+RW-D.litmus, , 265
C-RR-G+RR-R+RR-R+RR-G+RR-R.litmus, 
C-LB-LRW+R-Od+R-Dd+R-Dd+R-A.litmus, , 25
C-RW-G+RW-R+RW-G+RW-G+RW-Rs+RW-RCD+RW-R+RW-R.litmus, , 721
C-RR-G+RR-G+RR-G+RR-G+RR-G+RR-R+RR-R.litmus, 
C-RR-GR1+RR-R+RR-R.litmus, , 87
C-RW-R2+RW-R2+RW-R2.litmus, , 16
C-LB-GRW+R-Dd+R-Oc+R-A+R-A.litmus, , 53
C-RW-G+RW-G+RW-G+RW-G+RW-G.litmus, , 63
C-WR-G+WR-G+WR-G+WR-G+WR-R+WR-G+WR-G+WR-R.litmus, , 747
C-WR-G+WR-G+WR-G+WR-R+WR-R+WR-R+WR-R.litmus, , 332
C-LB-Lrw+R-OC+R-D+R-Od.litmus, , 17
C-LB-GWR+R-Dd+R-Oc+R-A+R-A.litmus, , 53
C-WW-G+WW-G+WW-B+WW-G+WW-G+WW-G+WW-R+WW-R.litmus, , 750
C-LB-LRW+R-Dd+R-A+R-Oc+Oq-A.litmus, , 44
C-RW-G+RW-G+RW-G+RW-G+RW-B+RW-B+RW-B+RW-B.litmus, , 757
C-LB-Lww+R-OC+R-D+R-D.litmus, , 17
C-LB-LRR+R-Dd+R-Oc+R-Oc.litmus, , 21
C-RW-G+RW-Rrd+RW-CD+RW-R+RW-G+RW-R+RW-R.litmus, , 252
C-RW-G+RW-R+RW-G+RW-R+RW-G+RW-R+RW-G+RW-R.litmus, , 782
C-LB-GRR+R-Dd+R-Dd+OB-O+R-Oc.litmus, , 53
C-WW-G+WW-R+WW-R+WW-R+WW-R+WW-G+WW-R.litmus, , 295
C-LB-LRW+R-Dd+R-Dd+OB-O+OB-OB.litmus, , 31
C-LB-LRR+R-Oc+R-Oc+R-Oc+R-Oc.litmus, , 29
C-LB-LRR+R-Dd+R-Oc+R-Oc+OB-OB.litmus, , 39
C-RW-G+RW-G+RW-Rrd+RW-CD+RW-R+RW-R+RW-R.litmus, , 266
C-RW-R.litmus, , 10
C-LB-LRW+R-A+OB-O+R-A+R-Oc.litmus, , 34
C-WW-G+WW-R+WW-R+WW-G+WW-G+WW-R+WW-R+WW-R.litmus, , 780
C-LB-GRR+R-Oc.litmus, , 14
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-G+RW-G+RW-B.litmus, , 819
C-LB-LWR+R-A+OB-O+R-A+R-Oc.litmus, , 43
C-LB-GWW+R-Oc+OB-OB.litmus, , 22
C-LB-GWW+R-Dd+R-A+OB-O+R-Oc.litmus, , 70
C-LB-Lrw+R-Oc+R-Od+R-D.litmus, , 21
C-LB-GRR+R-Oc+R-Oc.litmus, , 19
C-LB-LRW+R-Od+R-Dd+R-Dd.litmus, , 16
C-LB-GWW+R-Dd+R-Oc+R-A+R-Oc.litmus, , 53
C-WW-G+WW-R+WW-G+WW-G+WW-G+WW-R+WW-R+WW-R.litmus, , 798
C-RW-G+RW-Rs+RW-RD+RW-G+RW-G+RW-G+RW-G+RW-R.litmus, , 676
C-RR-G+RR-R+RR-R+RR-G+RR-G+RR-R.litmus, 
C-LB-LRR+R-A+OB-O+R-Oc+R-Oc.litmus, , 45
C-LB-LWW+R-A+R-A+R-A+R-Oc.litmus, , 31
C-RW-G+RW-R+RW-G+RW-G+RW-Rr+RW-RC.litmus, , 117
C-LB-LRW+R-Dd+OB-O+R-Oc+RQ-A.litmus, , 38
C-LB-LRR+R-Dd+R-Dd+R-Oc+R-A.litmus, , 45
C-LB-LWR+R-Dd+R-Oc.litmus, , 11
C-LB-LRW+R-A+OB-O+OB-O+R-Ok.litmus, , 46
C-LB-Lww+R-Od+R-Od+R-D.litmus, , 16
C-LB-GRW+R-Dd+R-Dd+OB-OB.litmus, , 32
C-RW-r+RW-a+RW-B+RW-B+RW-B+RW-B+RW-B.litmus, , 234
C-LB-LWW+R-A+R-Oc+OB-O+R-Oc.litmus, , 26
C-RW-G+RW-G+RW-G+RW-G+RW-Rs+RW-RCD.litmus, , 126
C-RW-G+RW-G+RW-G+RW-G+RW-RI.litmus, , 60
C-LB-GRW+R-Dd+R-Dd+R-A+OB-OB.litmus, , 61
C-LB-GRR+OB-O+OB-OB.litmus, , 22
C-RW-G+RW-G+RW-G+RW-G+RW-RB+RW-R+RW-R.litmus, , 378
C-LB-LRW+R-Dd+OB-O+R-A+R-Ok.litmus, , 37
C-LB-GWW+R-A+R-Oc+R-Oc.litmus, , 25
C-LB-GWR+R-A.litmus, , 13
C-WW-G+WW-B+WW-R+WW-R+WW-R+WW-G+WW-G+WW-R.litmus, , 694
C-LB-LRR+R-A+R-Oc+OB-O+R-OC.litmus, , 50
C-LB-Lwr+R-A.litmus, , 10
C-LB-LWW+R-A+R-A+R-Oc+OB-OB.litmus, , 32
C-RW-R+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-G+RW-R.litmus, 
C-LB-LWR+R-Dd+R-Dd+R-Oc.litmus, , 15
C-WW-G+WW-G+WW-G+WW-R+WW-R.litmus, , 58
C-WW-GR2+WW-R.litmus, , 12
C-RW-G+RW-G+RW-G+RW-B+RW-B+RW-B.litmus, , 129
C-LB-GWR+R-A+R-A+R-A+OB-OB.litmus, , 91
C-RW-GH+RW-R+RW-R+RW-R.litmus, , 35
C-RW-B+RW-B+RW-B.litmus, , 15
C-RW-R3I.litmus, , 10
C-LB-GRR+R-Dd+OB-O+OB-O+R-Oc.litmus, , 64
C-LB-GRW+R-A+R-A+R-A+OB-OB.litmus, , 93
C-WW-G+WW-B+WW-G+WW-R+WW-R+WW-G+WW-G+WW-R.litmus, , 751
C-LB-LWW+R-A+R-Oc+R-Oc.litmus, , 16
C-RR-G+RR-G+RR-R+RR-R.litmus, , 404
C-RW-G+RW-B+RW-B+RW-B+RW-B+RW-B+RW-B+RW-B.litmus, , 681
C-RW-G+RW-RB+RW-R+RW-R+RW-G+RW-R+RW-R+RW-R.litmus, , 780
C-RW-G+RW-G+RW-G+RW-G+RW-Rr+RW-Ra+RW-R+RW-R.litmus, , 876
C-RR-H+RR-R+RR-R.litmus, , 80
C-LB-LRW+R-Dd+R-A.litmus, , 12
C-LB-LRW+R-A+O-O+OB-O+OB-OB.litmus, , 45
C-WR-G+WR-G+WR-G+WR-G+WR-G+WR-G.litmus, , 124
C-LB-Lww+R-A+R-Od.litmus, , 12
C-LB-LRW+R-Dd+OB-O+R-Dd+R-Oc.litmus, , 25
C-RR-G+RR-R+RR-R+RR-R+RR-G+RR-R+RR-R+RR-R.litmus, 
C-LB-GRR+R-Dd+R-A+OB-OB.litmus, , 37
C-LB-GRR+R-Dd+R-A+R-A+R-Oc.litmus, , 55
C-RW-Rr+RW-RC+RW-R+RW-R+RW-R.litmus, , 42
C-RW-G+RW-R+RW-G+RW-R+RW-G+RW-R+RW-G+RW-R+RW-G+RW-R.litmus, 
C-WW-G+WW-G+WW-G+WW-B.litmus, , 24
C-LB-LWW+R-Dd+OB-OB.litmus, , 13
C-WW-G+WW-G+WW-G+WW-G+WW-G+WW-G+WW-G+WW-G.litmus, , 754
C-LB-GWW+R-Dd+R-A+R-A+R-Oc.litmus, , 58
C-LB-GRW+R-Dd+OB-O+R-Oc+R-A.litmus, , 62
C-LB-LRW+R-A+R-A+R-Oc.litmus, , 19
C-RW-H+RW-R+RW-R+RW-R.litmus, , 33
C-LB-LRW+R-A+R-A.litmus, , 13
C-RW-G+RW-R+RW-G+RW-G+RW-R+RW-R+RW-R.litmus, , 326
C-LB-GRW+R-Dd+R-Dd+R-Dd+OB-OB.litmus, , 62
C-RW-Rrd+RW-CD+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, , 240
C-LB-LWR+R-A+R-Oc+R-Oc+OB-OB.litmus, , 28
C-RW-G+RW-RI+RW-RI+RW-G+RW-RI+RW-RI+RW-G+RW-RI.litmus, , 821
C-RW-GR+RW-R+RW-R.litmus, , 20
C-RW-G+RW-G+RW-G+RW-Rrd+RW-CD.litmus, , 58
C-RW-G+RW-r+RW-C+RW-B+RW-B+RW-B+RW-G+RW-B.litmus, , 503
C-RW-G+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, , 128
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-Rs+RW-RD.litmus, , 297
C-LB-LWW+R-Dd+OB-O+R-Oc+R-Oc.litmus, , 24
C-RW-Rrd+RW-D+RW-R+RW-R+RW-R.litmus, , 43
C-LB-GRR+R-Dd.litmus, , 13
C-LB-LWR+R-Dd+R-Dd+OB-O+R-A.litmus, , 27
C-LB-GRW+R-A+OB-OB.litmus, , 23
C-LB-Lww+R-A+R-OC+R-Od.litmus, , 16
C-RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-R.litmus, , 341
C-LB-LWW+R-Dd+R-Oc+R-Oc.litmus, , 14
C-LB-LRW+R-Od+R-Dd+R-Oc.litmus, , 14
C-LB-Lww+R-A+R-Ov+R-OC.litmus, , 15
C-RW-R+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, , 122
C-RW-G+RW-G+RW-Rrd+RW-D+RW-R+RW-R.litmus, , 107
C-LB-LWR+R-A+R-A+R-Oc.litmus, , 18
C-LB-GRW+R-Dd+R-A+R-Dd+R-A.litmus, , 63
C-LB-LWR+R-Dd+R-Dd.litmus, , 13
C-WR-G+WR-G+WR-G+WR-R+WR-R+WR-R+WR-R+WR-R.litmus, , 785
C-LB-LWW+R-A+OB-O+OB-O+OB-OB.litmus, , 42
C-RW-G+RW-r+RW-a+RW-G+RW-G+RW-G+RW-B+RW-B.litmus, , 708
C-RW-G+RW-G+RW-G+RW-G+RW-Rr+RW-Ra.litmus, , 153
C-LB-GWR+R-Dd+R-A+R-Dd+R-A.litmus, , 63
C-RW-G+RW-R+RW-R+RW-G+RW-G+RW-G+RW-R+RW-R.litmus, , 806
C-RW-G+RW-B+RW-B+RW-G+RW-B.litmus, , 55
C-RW-Rrd+RW-D+RW-R+RW-R+RW-R+RW-R.litmus, , 96
C-LB-GRW+R-Dd+R-A+OB-O+OB-OB.litmus, , 84
C-WW-R+WW-R+WW-R+WW-R.litmus, , 24
C-RW-G+RW-G+RW-B+RW-B+RW-G+RW-G+RW-B+RW-B.litmus, , 734
C-RW-G+RW-G+RW-r+RW-a+RW-B+RW-B+RW-B+RW-B.litmus, , 660
C-RW-G+RW-R+RW-G+RW-G+RW-G+RW-G+RW-R+RW-R.litmus, , 806
C-LB-LRW+R-OC+OB-O+OB-OB.litmus, , 20
C-WR-G+WR-R+WR-R+WR-R+WR-G+WR-G+WR-R.litmus, , 328
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-G+RW-RI+RW-RI.litmus, , 810
C-WR-G+WR-G+WR-R+WR-R+WR-R+WR-R+WR-R+WR-R.litmus, , 741
C-WW-G+WW-G+WW-G+WW-G+WW-G+WW-G+WW-G.litmus, , 291
C-RW-G+RW-Rrd+RW-D+RW-R+RW-R+RW-R+RW-R+RW-R.litmus, , 559
C-LB-LRR+R-Oc+R-Oc+OB-OB.litmus, , 25
C-LB-GWR+R-Dd+R-Oc+R-Dd+R-A.litmus, , 45
C-WR-G+WR-R+WR-R+WR-R+WR-G+WR-G+WR-R+WR-R.litmus, , 725
C-LB-LRR+R-Dd+R-A+R-A+R-A.litmus, , 61
C-RW-G+RW-Rr+RW-Ra+RW-G+RW-G+RW-G+RW-R.litmus, , 357
C-RW-G+RW-Rs+RW-RCD+RW-R+RW-G+RW-R+RW-R.litmus, , 265
C-RW-G+RW-G+RW-G+RW-G+RW-R+RW-R+RW-R+RW-R.litmus, , 811
C-LB-LRW+R-OC+R-Oc+OB-O+OB-OB.litmus, , 29
C-LB-Lww+R-A+R-OC+R-D.litmus, , 17
C-LB-LWR+R-Dd+R-Dd+R-Dd.litmus, , 15
C-RW-G+RW-Rrd+RW-D+RW-R+RW-R+RW-G+RW-R.litmus, , 249
C-LB-GWW+R-Dd+OB-O+OB-O+R-A.litmus, , 74
C-RW-G+RW-R+RW-G+RW-G+RW-G+RW-G+RW-Rs+RW-RD.litmus, , 703
C-RW-G+RW-Rr+RW-RC+RW-G+RW-G+RW-G+RW-R+RW-R.litmus, , 662
C-LB-LWR+R-Dd+R-A+R-A+OB-OB.litmus, , 34
C-RW-G+RW-G+RW-G+RW-RB+RW-G+RW-G+RW-R+RW-R.litmus, , 905
C-RW-G+RW-RB+RW-R+RW-G+RW-R+RW-R.litmus, , 140
