benchmark, result, time
WW+RW+WR+WR+po+po+rfi-po+po.litmus, , 24
iriw.2.litmus, , 16
IRWIW.litmus, , 20
R+po+rfi-po-rfi.litmus, , 16
WW+RW+WR+WR+po+po+mfence+po.litmus, , 20
WW+RW+WR+WR.litmus, , 15
x86-e1.litmus, , 12
MP+po+po-po-pos001.litmus, , 11
R+po-rfi-po+po-rfi.litmus, , 20
SB+rfi-po+po-rfi.litmus, , 15
WW+WR+WR+WR+po+po+po+rfi-po.litmus, , 20
WW+WR+WR+WR+po+rfi-po+po+po.litmus, , 24
WW+WR+WR+WR+po+rfi-po+po+mfence.litmus, , 25
MP+po+rmw-po.litmus, , 13
test.debug.2.litmus, , 11
irreduc2.litmus, , 17
MP+po+fri-po.litmus, , 12
WWC.litmus, , 12
iwp2.3.b.half.litmus, , 9
MP+po+fri-mfence.litmus, , 12
n7.litmus, , 13
W+RW+WW+RR.litmus, , 16
X006.litmus, , 11
W+RW+WR+WW+po+mfence+po.litmus, , 17
classic.litmus, , 11
2+2W+rfi-po+po-rfi-po.litmus, , 16
W+RW+WR+WW+po+rfi-po+po.litmus, , 27
intel.n5.litmus, , 11
Z6.3.litmus, , 12
S+po-rmws.litmus, , 17
W+RR+WR+WW+po+mfence+po.litmus, , 17
R+po+po-po-pos.litmus, , 12
WW+RW+RW+RR.litmus, , 15
R+po+mfence-po-mfence.litmus, , 12
W+RR+WR+WW+po+rfi-po+po.litmus, , 21
WW+WR+WW+WR+po+rfi-po+po+po.litmus, , 24
WW+WR+WR+WR+po+po+mfence+mfence.litmus, , 15
R+po+po-po-po002.litmus, , 12
W+RR+WW+RR.litmus, , 15
m33.litmus, , 11
WW+WW+WW+WR.litmus, , 17
WW+RR+WR+WR.litmus, , 15
MP+po+po-mfence-po.litmus, , 13
m25.litmus, , 13
intel.n8.litmus, , 13
WW+RR+WR+WR+po+po+rfi-po+mfence.litmus, , 21
R+po+mfence-pos-pos.litmus, , 15
R+mfence-po+po-rfi.litmus, , 13
W+RW+RR+WR.litmus, , 15
R+po+po-fri-rfi.litmus, , 16
WW+RW+RR+WR+po+po+po+mfence.litmus, , 17
MP+po+fri-mfence-po.litmus, , 13
WRR+2W.litmus, , 12
4.SB+mfence+rfi-po+po+po.litmus, , 21
LB.litmus, , 12
n8.litmus, , 11
MP+po+po-mfence-pos.litmus, , 13
3.LB.litmus, , 13
R+po-rfi-po+mfence.litmus, , 11
mfence.litmus, , 16
MP+po+fri-po-po.litmus, , 13
Z6.4+po+po+mfence.litmus, , 13
iriw-internal.litmus, , 12
m12.litmus, , 11
WW+WW+RW+RR.litmus, , 15
WW+WR+WR+WR+po+po+rfi-po+mfence.litmus, , 20
WW+WW+WW+WR+po+po+po+mfence.litmus, , 15
S+po+rmw-po.litmus, , 11
LB+po-rmws.litmus, , 14
m44.litmus, , 14
X004.litmus, , 10
n5.litmus, , 11
RWC+po+rfi-po.litmus, , 12
S+mfence-rmw+po-rmw.litmus, , 14
MP+po+fri-po-rfi.litmus, , 15
WW+RW+WW+WR.litmus, , 15
WW+WR+WR+WR.litmus, , 15
RR+WR+rmw-po+rfi-po.litmus, , 14
m45i.litmus, , 15
4.SB+mfence+po+po+rfi-po.litmus, , 20
WW+RR+WR+WR+po+po+mfence+mfence.litmus, , 17
MP+mfence-rmw+rmw-po.litmus, , 17
W+RW+WR+WR+po+po+mfence.litmus, , 14
2+2W+rfi-pos.litmus, , 15
W+RR+WW+WR.litmus, , 13
R+po+po-po.litmus, , 11
WW+RR+WR+WR+po+po+po+mfence.litmus, , 14
4.SB+mfence+mfence+rfi-po+rfi-po.litmus, , 32
m23.litmus, , 10
W+RW+WR+WR+po+mfence+mfence.litmus, , 16
WW+RW+RW+WR.litmus, , 16
WW+WW+RW+WR+po+po+po+rfi-po.litmus, , 23
MP+po+po-pos-po.litmus, , 11
Z6.5.litmus, , 12
podrw001.litmus, , 12
S+po-rmw+rmw-po.litmus, , 17
R+po+mfence-po-pos.litmus, , 13
R+po+rfi-po-po.litmus, , 12
R+po+mfence-po.litmus, , 11
