benchmark, result, time
DETOUR0205.litmus, PASS, 13
DETOUR0422.litmus, FAIL, 13
DETOUR0984.litmus, FAIL, 13
safe273.litmus, PASS, 14
safe454.litmus, PASS, 11
DETOUR0341.litmus, FAIL, 11
DETOUR0566.litmus, FAIL, 12
DETOUR0928.litmus, FAIL, 13
MP+lwsync+ctrl.litmus, FAIL, 10
DETOUR1042.litmus, FAIL, 12
dx1.litmus, FAIL, 10
MP+PPO327.litmus, PASS, 13
DETOUR0415.litmus, FAIL, 12
safe079.litmus, PASS, 12
safe191.litmus, PASS, 12
safe463.litmus, PASS, 11
o5.litmus, FAIL, 10
DETOUR1131.litmus, PASS, 12
2+2W+sync+isync.litmus, FAIL, 10
Z6.5+sync+lwsync+po.litmus, FAIL, 11
2+2W+isyncs.litmus, FAIL, 10
DETOUR0780.litmus, PASS, 12
safe039.litmus, PASS, 12
DETOUR0272.litmus, PASS, 11
safe423.litmus, PASS, 12
DETOUR0668.litmus, PASS, 12
IRWIW.litmus, FAIL, 10
MP+PPO214.litmus, PASS, 15
S+PPO682.litmus, PASS, 16
DETOUR1171.litmus, PASS, 15
Z6.2+lwsync+sync+sync.litmus, PASS, 15
safe377.litmus, PASS, 14
DETOUR0880.litmus, FAIL, 10
S+PPO424.litmus, PASS, 12
MP+PPO367.litmus, PASS, 12
WRC+po+isync.litmus, FAIL, 9
Z6.1+sync+po+sync.litmus, FAIL, 11
DETOUR1002.litmus, FAIL, 11
WRC+po+sync.litmus, FAIL, 10
R+lwsync+isync.litmus, FAIL, 9
ISA2+lwsync+sync+ctrl.litmus, FAIL, 11
DETOUR1019.litmus, FAIL, 11
aclwdrr034.litmus, FAIL, 11
W+RWC+po+po+lwsync.litmus, FAIL, 11
MP+PPO915.litmus, PASS, 13
MP+PPO766.litmus, PASS, 12
c5.litmus, FAIL, 10
safe284.litmus, PASS, 12
safe151.litmus, PASS, 11
DETOUR0700.litmus, FAIL, 10
MP+PPO428.litmus, PASS, 10
S+PPO283.litmus, PASS, 11
IRRWIW+lwsync+po.litmus, FAIL, 11
DETOUR0269.litmus, PASS, 12
DETOUR0800.litmus, PASS, 13
DETOUR0673.litmus, PASS, 12
safe438.litmus, PASS, 12
DETOUR0381.litmus, FAIL, 10
MP+PPO468.litmus, PASS, 12
MP+PPO655.litmus, PASS, 13
mc.litmus, FAIL, 10
DETOUR1317.litmus, FAIL, 12
LB+PPO0191.litmus, PASS, 13
podwr001.litmus, FAIL, 11
SB+sync+po.litmus, FAIL, 9
safe062.litmus, PASS, 12
safe478.litmus, PASS, 12
DETOUR0633.litmus, FAIL, 12
MP+PPO955.litmus, PASS, 10
IRIW+ctrlisync+po.litmus, FAIL, 10
DETOUR1264.litmus, FAIL, 11
ISA2+lwsync+lwsync+ctrlisync.litmus, PASS, 10
DETOUR1059.litmus, FAIL, 10
Z6.3+syncs.litmus, PASS, 13
LB+sync+isync.litmus, FAIL, 9
MP+lwsync+po.litmus, FAIL, 9
DETOUR0933.litmus, FAIL, 12
safe111.litmus, PASS, 12
RWC+isync+po.litmus, FAIL, 9
DETOUR0740.litmus, FAIL, 11
DETOUR0167.litmus, PASS, 11
ISA2+sync+ctrl+lwsync.litmus, PASS, 11
S+lwsync+ctrlisync.litmus, PASS, 11
safe292.litmus, PASS, 13
safe147.litmus, PASS, 12
DETOUR0716.litmus, FAIL, 12
aclwdrr022.litmus, FAIL, 10
dd1.litmus, FAIL, 10
S+PPO429.litmus, PASS, 12
MP+PPO770.litmus, PASS, 11
DETOUR0458.litmus, FAIL, 13
DETOUR0816.litmus, FAIL, 10
safe209.litmus, PASS, 11
ISA2+lwsyncs.litmus, PASS, 10
DETOUR1341.litmus, FAIL, 13
R06.litmus, FAIL, 11
S+PPO767.litmus, PASS, 11
3.SB+syncs.litmus, PASS, 10
LB+data+RDWI+data+WW.litmus, FAIL, 11
WRC+isyncs.litmus, FAIL, 10
LB+PPO0475.litmus, FAIL, 13
Z6.4+sync+sync+lwsync.litmus, FAIL, 11
safe074.litmus, PASS, 13
DETOUR0418.litmus, FAIL, 13
safe249.litmus, PASS, 11
DETOUR0625.litmus, FAIL, 11
MP+sync+po.litmus, FAIL, 10
Z6.2+syncs.litmus, PASS, 12
MP+PPO643.litmus, PASS, 13
ISA2+lwsync+data+ctrlisync.litmus, PASS, 10
3.2W+lwsync+sync+po.litmus, FAIL, 11
safe107.litmus, PASS, 12
DETOUR0483.litmus, FAIL, 13
DETOUR0756.litmus, FAIL, 11
DETOUR0171.litmus, FAIL, 10
S+PPO827.litmus, PASS, 11
MP+PPO943.litmus, PASS, 13
MP+PPO730.litmus, PASS, 12
MP+po+ctrlisync.litmus, FAIL, 10
ISA2+lwsync+ctrlisync+isync.litmus, FAIL, 12
DETOUR1272.litmus, FAIL, 11
DETOUR1269.litmus, FAIL, 12
DETOUR1054.litmus, FAIL, 12
DETOUR0570.litmus, FAIL, 11
DETOUR0498.litmus, FAIL, 14
3.LB+sync+sync+lwsync.litmus, PASS, 11
Z6.3+sync+lwsync+po.litmus, FAIL, 11
MP+PPO465.litmus, PASS, 13
MP+PPO658.litmus, PASS, 15
R+sync+po.litmus, FAIL, 9
safe187.litmus, FAIL, 18
safe475.litmus, PASS, 12
LB+PPO0249.litmus, PASS, 12
LB+PPO0586.litmus, FAIL, 12
ISA2+lwsync+isync+ctrl.litmus, FAIL, 11
S+PPO694.litmus, PASS, 13
Z6.0+po+po+lwsync.litmus, FAIL, 10
ISA2+rfi-data+sync+sync.litmus, FAIL, 11
DETOUR1167.litmus, PASS, 11
DETOUR0796.litmus, PASS, 12
DETOUR0264.litmus, PASS, 10
DETOUR0443.litmus, FAIL, 12
safe212.litmus, PASS, 12
S+PPO432.litmus, PASS, 12
MP+PPO371.litmus, PASS, 12
MP+PPO918.litmus, PASS, 13
Z6.2+rfi-data+sync+data.litmus, FAIL, 10
Z6.1+po+po+sync.litmus, FAIL, 10
aclwdrr039.litmus, FAIL, 10
DETOUR1014.litmus, FAIL, 10
safe289.litmus, PASS, 10
DETOUR0530.litmus, FAIL, 10
DETOUR0317.litmus, PASS, 11
safe361.litmus, PASS, 12
DETOUR0896.litmus, FAIL, 11
DETOUR0823.litmus, FAIL, 10
DETOUR0585.litmus, FAIL, 10
Z6.3+lwsync+po+lwsync.litmus, FAIL, 10
S+PPO487.litmus, PASS, 11
MP+PPO636.litmus, PASS, 13
podrr005.litmus, FAIL, 11
Z6.2+lwsync+sync+po.litmus, FAIL, 10
DETOUR1149.litmus, PASS, 12
PPO013.litmus, PASS, 11
DataWW.litmus, FAIL, 11
LB+PPO0573.litmus, PASS, 11
LB+PPO0169.litmus, FAIL, 12
safe480.litmus, PASS, 12
DETOUR0950.litmus, FAIL, 12
safe172.litmus, PASS, 10
Z6.5+sync+rfi-data+sync.litmus, FAIL, 11
DETOUR0723.litmus, FAIL, 10
aclwdrr017.litmus, FAIL, 11
DETOUR1207.litmus, FAIL, 10
ISA2+sync+po+lwsync.litmus, FAIL, 11
safe132.litmus, PASS, 13
DETOUR0379.litmus, FAIL, 10
ccv1.litmus, FAIL, 11
safe528.litmus, PASS, 13
DETOUR0763.litmus, FAIL, 11
LB+PPO0533.litmus, PASS, 12
WRR+2W+syncs.litmus, PASS, 11
DETOUR1247.litmus, FAIL, 11
DETOUR1192.litmus, FAIL, 11
2+2W+isync+po.litmus, FAIL, 10
R+isync+sync.litmus, FAIL, 10
DETOUR0863.litmus, FAIL, 12
safe394.litmus, PASS, 12
DETOUR0610.litmus, FAIL, 12
IRIW+sync+ctrl.litmus, FAIL, 10
Dart-idd-two-regs.litmus, 
DETOUR1334.litmus, FAIL, 14
S+PPO712.litmus, PASS, 13
MP+PPO676.litmus, PASS, 11
S+PPO534.litmus, PASS, 12
S+PPO709.litmus, PASS, 13
DETOUR1112.litmus, PASS, 13
3.LB+sync+po+po.litmus, FAIL, 11
W+RWC+po+sync+po.litmus, FAIL, 10
DETOUR0878.litmus, FAIL, 11
DETOUR0436.litmus, FAIL, 12
safe440.litmus, PASS, 12
safe267.litmus, PASS, 12
m6.litmus, FAIL, 10
Z6.2+rfi-data+sync+sync.litmus, FAIL, 10
3.2W+sync+lwsync+lwsync.litmus, PASS, 11
DETOUR1061.litmus, FAIL, 10
Z6.3+lwsync+po+po.litmus, FAIL, 10
WRC+po+lwsync.litmus, FAIL, 9
LB+PPO0528.litmus, FAIL, 11
